id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
F10-L06-0106,G29-L3-01,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"En un Toyota Yaris el cliente reclama que el pedal de freno se puso durísimo y el motor ratea cada vez que frena en los cruces. Se conectó vacuómetro con conector en 'T' entre el múltiple y el booster: el múltiple genera 19 inHg estables en ralentí, pero al pisar el pedal de freno el vacío colapsa instantáneamente a 4 inHg mientras se escucha un silbido continuo por debajo del pedalier. El escáner registra STFT en +25% y DTC P0171 provocado por la entrada masiva de aire no medido a través del diafragma roto del servofreno.",TECNICO,diagnostico_vacuometro_en_t,vacio_colapsa_19_a_4inhg_frenar|silbido_pedalier|stft_mas_25_dtc_p0171|diafragma_roto,falla_sensor_maf,P0171,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,L3 vacuómetro en T acusa caída a 4 inHg y P0171 por diafragma roto.,dataset_fase10_lote_06.csv,F10-L06-0106,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0107,G29-L3-02,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Camioneta Nissan Navara 2.5 Diésel ingresa con pedal de frenos rígido como un bloque de cemento. Se midió la depresión generada por la bomba de vacío mecánica adosada al alternador con vacuómetro directo marcando solo 4 inHg (especificación OEM 21 a 24 inHg). Al desarmar la bomba de vacío se constató que la paleta rotativa de grafito se partió en tres pedazos bloqueando el canal de lubricación. Tras reemplazar la bomba de vacío el sistema recuperó 22 inHg y el pedal retornó a su suavidad original.,TALLER,medicion_depresor_navara,depresion_4inhg_baja_vs_22inhg|paleta_grafito_rota|bomba_vacio_alternador,falla_servofreno_vacio,,NO,NO,,SINTETICO_IA,L3 rotura de paleta de grafito en depresor con 4 inHg vs 22 inHg.,dataset_fase10_lote_06.csv,F10-L06-0107,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0108,G29-L3-03,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Prueba secuencial de retención de vacío en servofreno: 1) Con motor en marcha se alcanza régimen térmico normal; 2) Se apaga el motor y se espera 15 minutos; 3) Al aplicar el pedal por primera vez se encuentra completamente rígido sin ningún recorrido de asistencia residual. Se desmontó la válvula antirretorno plástica de la manguera y al soplar por ambos lados el aire pasa libremente en ambos sentidos debido a rotura del asiento cónico interno de goma.,TECNICO,prueba_retencion_15min_valvula_check,sin_asistencia_residual_15min|valvula_check_pasa_aire_ambos_lados|asiento_roto,falla_cilindro_maestro,,NO,NO,,SINTETICO_IA,L3 válvula antirretorno no retiene vacío tras 15 minutos.,dataset_fase10_lote_06.csv,F10-L06-0108,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0109,G29-L3-04,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Vehículo con motor turbo 1.4 TSI presenta pedal de freno duro exclusivamente durante aceleraciones y subidas prolongadas. El sistema utiliza una bomba de vacío eléctrica auxiliar para compensar la falta de vacío del motor en fase de sobrealimentación positiva. Con el escáner se registró código P0556 referente a rango del sensor de vacío del booster; la bomba eléctrica auxiliar no arranca debido a que el relé de accionamiento en caja de fusibles tiene los contactos quemados.,TECNICO,diagnostico_bomba_electrica_tsi,dtc_p0556|bomba_electrica_no_arranca|rele_contactos_quemados|presion_turbo_positiva,falla_turbo_valvula,P0556,NO,NO,,SINTETICO_IA,L3 P0556 y relé quemado en bomba de vacío eléctrica para motor turbo.,dataset_fase10_lote_06.csv,F10-L06-0109,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0110,G29-L3-05,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"Hola maestro, tengo un Kia Rio. Cuando freno en una esquina suena un zumbido de aire chhhh por los pedales y el motor empieza a temblar feo como si se fuera a apagar. El mecánico le desconectó la manguera del booster y le tapó la entrada al motor con un corcho y el motor emparejó perfecto en ralentí.",WHATSAPP,prueba_desconexion_booster,silbido_chhhh_pedales|motor_tiembla_frenar|tapar_manguera_empareja_motor,falla_cuerpo_mariposa,,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L3 aislamiento de manguera de booster estabiliza motor descartando IAC.,dataset_fase10_lote_06.csv,F10-L06-0110,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0111,G29-L3-06,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"Pérdida súbita de asistencia de frenado a velocidad crucero. Al inspeccionar la línea de vacío se encontró que la manguera rígida de poliamida rozó contra el soporte de la batería hasta perforarse con un orificio de 5 mm. El cilindro maestro no presenta fugas de líquido hidráulico, las pastillas tienen 8 mm de espesor y el circuito hidráulico se encuentra completamente purgado sin burbujas.",TALLER,inspeccion_linea_poliamida_perforada,manguera_poliamida_perforada_5mm|liquido_ok_pastillas_8mm|sin_burbujas_purga,fuga_hidraulica_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 orificio de 5 mm en línea de vacío con hidráulica 100% sana.,dataset_fase10_lote_06.csv,F10-L06-0111,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0112,G29-L3-07,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,DTC C1246 y C1256 en vehículo con servofreno activo y sensor de presión de vacío integrado en el booster. La lectura en línea de datos acusa presión atmosférica permanente de 101 kPa en la cámara del servofreno aún con motor a 3000 rpm. La inspección física reveló que el diafragma de goma elastomérica se despegó perimetralmente de la carcasa metálica engrapada.,TECNICO,linea_datos_presion_101kpa,dtc_c1246_c1256|presion_101kpa_sin_depresion|diafragma_despegado_carcasa,falla_modulo_abs,C1246,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L3 código C1246 con presión de 101 kPa por diafragma despegado.,dataset_fase10_lote_06.csv,F10-L06-0112,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0113,G29-L3-08,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Mi carro ase un soplido horrible por los pedales cuando piso el freno y se pone duro como fierro solido. El mecanico le puso la pistola de bacio y la aguja no sube nada de nada porque la bolsa de adentro del tambor negro esta rota.,ERROR_ORTOGRAFICO,prueba_pistola_vacio,soplido_pedales|duro_fierro_solido|pistola_vacio_no_retiene|bolsa_rota,falla_liquido_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 pistola Mityvac no genera vacío por diafragma roto con ortografía informal.,dataset_fase10_lote_06.csv,F10-L06-0113,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0114,G29-L3-09,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"Inspección de servofreno de doble diafragma en vehículo pesado: al aplicar fuerza de 40 kg sobre el pedal la presión hidráulica generada en la salida del cilindro maestro alcanza apenas 35 bar (especificación con asistencia normal 95 a 110 bar). El vacío de alimentación desde el múltiple mide 22 inHg correcto, diagnosticándose rotura del sello interno del émbolo de reacción.",TECNICO,banco_pruebas_presion_hidraulica,fuerza_40kg_genera_solo_35bar_vs_100bar|vacio_22inhg_ok|sello_embolo_roto,falla_bomba_principal,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 presión de salida 35 bar vs 100 bar con vacío OK descarta bomba.,dataset_fase10_lote_06.csv,F10-L06-0114,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0115,G29-L3-10,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"Buenas, en mi camioneta Ford el freno se puso duro y no frena casi nada. En el taller revisaron y la bomba de vacío mecánica que va pegada al motor se amarró y partió la faja chica que la mueve. Las 4 ruedas tienen pastillas con media vida y no hay fuga de líquido.",WHATSAPP,bomba_vacio_amarrada_faja_rota,freno_duro_no_frena|bomba_vacio_amarrada|faja_rota|pastillas_media_vida_sin_fuga,desgaste_pastillas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L3 gripado de depresor mecánico con faja rota descartando pastillas.,dataset_fase10_lote_06.csv,F10-L06-0115,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0116,G29-L3-11,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Evaluación de tiempo de respuesta de asistencia neumática: tras soltar el pedal de freno el tiempo de restablecimiento de vacío en la cámara posterior tarda 4.8 segundos (especificación menor a 0.5 s) debido a colapso parcial de la válvula de aireación atmosférica con filtro de fieltro colmatado de lodo seco bajo el pedalier.,TECNICO,tiempo_restablecimiento_vacio,tiempo_4_8s_vs_0_5s|filtro_fieltro_colmatado_lodo|valvula_aireacion_lenta,falla_caliper_pegado,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L3 filtro de fieltro sucio demora restablecimiento de vacío a 4.8s.,dataset_fase10_lote_06.csv,F10-L06-0116,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0117,G29-L3-12,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,DTC P0555 en vehículo con motor EcoBoost; el sensor de presión del servofreno registra voltaje fijo de 0.2V indicando circuito abierto en línea de 5V de referencia. Al corregir el cableado el sensor mide 28 kPa absolutos confirmando que la asistencia mecánica de vacío está operativa y el pedal responde suavemente.,TECNICO,diagnostico_linea_5v_p0555,dtc_p0555|voltaje_0_2v_referencia_abierta|presion_28kpa_operativa,falla_booster_mecanico,P0555,NO,NO,,SINTETICO_IA,L3 código P0555 por circuito eléctrico del sensor con vacío OK.,dataset_fase10_lote_06.csv,F10-L06-0117,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0118,G29-L3-13,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,El cliente ingresa manifestando que para frenar el vehículo debe apoyarse contra el respaldo del asiento con toda su fuerza. Se midió carrera de pedal encontrando solo 25 mm de desplazamiento rígido sin rebote elástico. Al desmontar el booster se descubrió corrosión severa en el resorte de retorno interior y oxidación en las paredes del cilindro por ingreso de agua de lluvia por el torpedo.,TALLER,desarme_booster_oxido_torpedo,fuerza_extrema_apoyo_respaldo|carrera_25mm_rigida|resorte_oxidado_agua_torpedo,falla_bomba_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 corrosión interna por ingreso de agua de torpedo.,dataset_fase10_lote_06.csv,F10-L06-0118,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0119,G29-L3-14,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,"Frenos endurecidos en motor diésel Common Rail tras cambio de alternador. Se verificó que el tubo de retorno de aceite de la bomba de vacío mecánica quedó estrangulado por mala posición, provocando contrapresión de lubricación que trabó las paletas rotativas del depresor impidiendo generar más de 2 inHg de vacío.",TECNICO,tubo_retorno_estrangulado_depresor,tubo_retorno_aceite_estrangulado|contrapresion_traba_paletas|vacio_2inhg,falla_alternador,,NO,NO,,SINTETICO_IA,L3 estrangulamiento de retorno de aceite anula depresor a 2 inHg.,dataset_fase10_lote_06.csv,F10-L06-0119,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0120,G29-L3-15,Falla en servofreno (booster) o linea de vacio,FRENOS,L3,Prueba de esfuerzo en pedal dinamométrico: para alcanzar desaceleración de 0.6 G se requieren 680 N de fuerza sobre el pedal (especificación con servofreno operativo 180 a 220 N). La línea de vacío registra 0 inHg debido a que el eyector venturi montado en la admisión se taponó con residuos carbonosos del sistema PCV.,TALLER,pedal_dinamometrico_680n_fuerza,fuerza_680n_vs_200n|desaceleracion_0_6g|eyector_venturi_taponado_pcv,desgaste_pastillas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L3 pedal dinamométrico requiere 680 N por eyector venturi taponado.,dataset_fase10_lote_06.csv,F10-L06-0120,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L06-0121,G30-L1-01,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,El pedal del freno se siente esponjoso y se va hasta el fondo.,COTIDIANO,frenado,pedal_esponjoso_se_hunde,,,SI,NO,,SINTETICO_IA,L1 pedal esponjoso con recorrido al piso.,dataset_fase10_lote_06.csv,F10-L06-0121,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0122,G30-L1-02,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,"Hola, prendió la luz roja de freno en el tablero y encontré un charquito aceitoso.",WHATSAPP,estacionamiento,luz_freno_roja|charco_aceitoso,,,SI,NO,,SINTETICO_IA,L1 testigo de líquido y goteo visible.,dataset_fase10_lote_06.csv,F10-L06-0122,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0123,G30-L1-03,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Tengo que bombear dos o tres veces el pedal para que recién agarre freno.,COTIDIANO,frenado_urbano,bombear_pedal_para_frenar,,,SI,NO,,SINTETICO_IA,L1 necesidad de bombear delata aire.,dataset_fase10_lote_06.csv,F10-L06-0123,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0124,G30-L1-04,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Estando parado en el semáforo el pedal se va bajando despacito contra el piso.,TALLER,parada_semaforo,pedal_hundiendose_lentamente,,,SI,NO,,SINTETICO_IA,L1 bypass interno en cilindro maestro.,dataset_fase10_lote_06.csv,F10-L06-0124,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0125,G30-L1-05,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Pérdida de presión hidráulica estática y carrera muerta excesiva del actuador.,TECNICO,diagnostico,perdida_presion_hidraulica|carrera_muerta,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de despresurización.,dataset_fase10_lote_06.csv,F10-L06-0125,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0126,G30-L1-06,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,El depósito del líquido de frenos se vació por completo de un día para otro.,COTIDIANO,revision_niveles,deposito_liquido_vacio,,,SI,NO,,SINTETICO_IA,L1 pérdida total de fluido hidráulico.,dataset_fase10_lote_06.csv,F10-L06-0126,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0127,G30-L1-07,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Se siente un tacto gomoso elástico en el pie y frena muy abajo casi al suelo.,COTIDIANO,frenado_rutina,tacto_gomoso_elastico|frena_muy_abajo,,,SI,NO,,SINTETICO_IA,L1 compresibilidad por aire en cañerías.,dataset_fase10_lote_06.csv,F10-L06-0127,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0128,G30-L1-08,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Mi pedal de freno se ba al piso y tengo que bombiar para que frene algo.,ERROR_ORTOGRAFICO,frenado,pedal_al_piso|bombear_para_frenar,,,SI,NO,,SINTETICO_IA,L1 pedal al piso con ortografía informal.,dataset_fase10_lote_06.csv,F10-L06-0128,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0129,G30-L1-09,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,"Buenas, cambiaron pastillas y desde ahí el pedal quedó aguado sin fuerza.",WHATSAPP,post_cambio_pastillas,pedal_aguado_post_servicio,,,SI,NO,,SINTETICO_IA,L1 purga incompleta tras mantenimiento.,dataset_fase10_lote_06.csv,F10-L06-0129,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0130,G30-L1-10,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L1,Compresibilidad volumétrica de fluido hidráulico por presencia de burbujas de gas.,TECNICO,inspeccion,compresibilidad_fluido|burbujas_gas,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de aire en circuito.,dataset_fase10_lote_06.csv,F10-L06-0130,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L06-0131,G30-L2-01,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,Pedal de freno esponjoso que se hunde hasta la alfombra al mantenerlo pisado en semáforo; al bombear 3 veces recupera altura firme por unos segundos.,COTIDIANO,parada_prolongada,pedal_hunde_alfombra|recupera_al_bombear,pedal_duro_booster,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L2 recuperación por bombeo confirma aire o fuga interna vs booster.,dataset_fase10_lote_06.csv,F10-L06-0131,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0132,G30-L2-02,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,Mancha aceitosa de líquido de frenos DOT 4 en la cara interna del neumático trasero derecho; el guardapolvo del bombín de rueda está rezumando fluido.,TALLER,inspeccion_elevador,mancha_liquido_dot4_neumatico|bombin_rezumando,fuga_grasa_rodamiento,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L2 bombín con fuga visible en freno de tambor.,dataset_fase10_lote_06.csv,F10-L06-0132,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0133,G30-L2-03,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,El nivel de líquido en el reservorio cae por debajo del mínimo cada semana; la manguera flexible de freno delantera izquierda tiene una hernia que se infla.,TECNICO,inspeccion_flexibles,nivel_bajo_semanal|hernia_manguera_flexible,desgaste_pastillas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L2 manguera flexible deformada dilata volumen.,dataset_fase10_lote_06.csv,F10-L06-0133,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0134,G30-L2-04,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,"Hola maestro, ayer le purgaron los frenos a mi carro pero el pedal sigue gomoso y frena muy abajo; no hay fuga en ninguna rueda y el nivel no baja.",WHATSAPP,post_purga_incompleta,pedal_gomoso_post_purga|frena_abajo|sin_fuga_nivel_ok,falla_pastillas,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L2 aire atrapado en módulo de válvulas o cañería.,dataset_fase10_lote_06.csv,F10-L06-0134,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0135,G30-L2-05,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,Cilindro maestro de frenos con copela primaria dañada; el líquido recircula internamente entre cámaras provocando que el pedal se desplace lentamente al fondo.,TECNICO,prueba_estatica_bomba,copela_primaria_danada|bypass_interno_liquido|pedal_al_fondo,falla_servofreno,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L2 bypass interno sin fuga externa visible.,dataset_fase10_lote_06.csv,F10-L06-0135,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0136,G30-L2-06,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,En frenada de emergencia el pedal se fue hasta el tope con encendido del testigo rojo de advertencia de frenos; se localizó tubo metálico de freno picado por óxido.,COTIDIANO,frenada_emergencia,pedal_al_tope|testigo_rojo_frenos|tubo_metalico_picado,falla_abs,,NO,NO,,SINTETICO_IA,L2 rotura de cañería rígida por corrosión.,dataset_fase10_lote_06.csv,F10-L06-0136,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0137,G30-L2-07,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,"Al mantener presionado el pedal con 20 kg de fuerza constante con el motor encendido, el pedal cede 60 mm en 10 segundos confirmando pérdida de estanqueidad.",TALLER,prueba_fuerza_constante,pedal_cede_60mm_10seg|perdida_estanqueidad,pastillas_desgastadas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L2 prueba metrológica de carrera de pedal.,dataset_fase10_lote_06.csv,F10-L06-0137,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0138,G30-L2-08,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,Mi carro casi no frena y el pedal se ba al suelo blandito. En la llanta de atras gotea liquido transparente con olor dulzon penetrante.,ERROR_ORTOGRAFICO,goteo_rueda_trasera,pedal_al_suelo_blandito|gotea_liquido_dulzon,falla_booster,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L2 fuga de fluido con ortografía informal.,dataset_fase10_lote_06.csv,F10-L06-0138,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L06-0139,G30-L2-09,Fuga hidraulica o aire en el sistema de frenos,FRENOS,L2,"Buenas, cambié los calipers traseros y no usaron escáner para purgar el módulo ABS; el pedal quedó completamente esponjoso y sin mordida inicial.",WHATSAPP,purga_sin_escaner_abs,pedal_esponjoso_falta_purga_abs|sin_mordida,falla_sensor_abs,,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L2 aire atrapado en acumulador secundario de ABS.,dataset_fase10_lote_06.csv,F10-L06-0139,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
