sintoma,falla,codigo_falla,sistema,severidad
tengo un problema con mi auto crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
sabes que crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo mi auto presenta traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
hace dos dias noto que traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
sabes que traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 80 km/h traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo un problema con mi auto traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que en mi carro traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
amigo mi auto presenta timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
buenas tardes mecanico timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que en mi carro timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi auto timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
maestro una consulta timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
sabes que timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en la panamericana norte timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al salir a trabajar en carabayllo timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 80 km/h timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
hace dos dias noto que timon tiembla bastante a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
sabes que direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
amigo mi auto presenta direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
hace dos dias noto que direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que en mi carro direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi auto direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
maestro una consulta direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 80 km/h direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al salir a trabajar en carabayllo carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
buenas tardes mecanico carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi auto carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
maestro una consulta carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 80 km/h carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en la panamericana norte carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que en mi carro carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
hace dos dias noto que carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
sabes que carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
amigo mi auto presenta carro se jala solo a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
en la panamericana norte timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
resulta que en mi carro timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
hace dos dias noto que timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
amigo mi auto presenta timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
al salir a trabajar en carabayllo timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
sabes que timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
tengo un problema con mi auto timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
maestro una consulta timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
al andar a 80 km/h timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
buenas tardes mecanico timon duro para girar y suena zumbido al doblar,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
tengo un problema con mi auto fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
al salir a trabajar en carabayllo fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
al andar a 80 km/h fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
hace dos dias noto que fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
en la panamericana norte fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
sabes que fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
amigo mi auto presenta fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
maestro una consulta fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
buenas tardes mecanico fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
resulta que en mi carro fuga de aceite de direccion en el suelo,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_003,Suspensión y Dirección,alta
hace dos dias noto que motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tengo un problema con mi auto motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
buenas tardes mecanico motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al andar a 80 km/h motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
amigo mi auto presenta motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
en la panamericana norte motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al salir a trabajar en carabayllo motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
sabes que motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
resulta que en mi carro motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
en la panamericana norte carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
sabes que carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
resulta que en mi carro carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tengo un problema con mi auto carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
hace dos dias noto que carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al salir a trabajar en carabayllo carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
buenas tardes mecanico carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
amigo mi auto presenta carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al andar a 80 km/h carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tengo un problema con mi auto falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al andar a 80 km/h falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
buenas tardes mecanico falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
resulta que en mi carro falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al salir a trabajar en carabayllo falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
hace dos dias noto que falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
amigo mi auto presenta falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
en la panamericana norte falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
sabes que falla de cilindro y perdida de potencia,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
tengo un problema con mi auto carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
en la panamericana norte carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
sabes que carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
al salir a trabajar en carabayllo carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
maestro una consulta carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
al andar a 80 km/h carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
amigo mi auto presenta carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
hace dos dias noto que carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
buenas tardes mecanico carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
resulta que en mi carro carro se agunta al acelerar fuerte,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
en la panamericana norte se atranca al acelerar,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
hace dos dias noto que se atranca al acelerar,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
al andar a 80 km/h se atranca al acelerar,Inyectores sucios o filtro de combustible obstruido,COMBUSTIBLE_001,Inyección de Combustible,media
