fila_base,familia_sha256,particion
1786,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1787,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1788,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1789,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1790,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1791,13c728bc826c8157f20eaaa45d24c6f3b77915f04d7e1b0eef93edfbaefe0132,holdout
1792,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1793,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1794,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1795,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1796,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1797,7580a6bb52542eb1e44f1caf32590c30e349543629db860376a2210e1a9750ef,desarrollo
1798,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1799,92ba83cebe3db10ddc3b48c1842c7cab477d9fcd794b18339024b028f809ec1f,desarrollo
1800,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1801,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1802,6eee24d498bc6ab1beeee08967d2316a15414db8f265bf0e016223011657d4f0,desarrollo
1803,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1804,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1805,bf43d8c8fd809c6750c645146417a993429dc2c574985823505bed3f2efd33d0,desarrollo
1806,25cde513f0f9f7a79371bf2dcb82719ba459ad51d0a3262b0f266f4ed93549c8,desarrollo
1807,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1808,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1809,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1810,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1811,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1812,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1813,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1814,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1815,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1816,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1817,955655fe1510d0b62b880e41d2f1a4442334a3e1f5ee9388185e5844f6ca9483,desarrollo
1818,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1819,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1820,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1821,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1822,1529bf3465b887939d7a01ad3ac862d4d9be1728bd08ded78cfad1e8c2bdc752,desarrollo
1823,f03be1b00eba7c4d14a99014fb41be251064714638d9e68bd98873869a74b98e,desarrollo
1824,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1825,0e69594169dac99a9a92746430cc29ad1ffb1859b4207ece63589a6334f141a8,desarrollo
1826,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1827,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1828,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1829,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1830,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1831,d8e286881ce575e6851e534b313042257fbef3c5a48ae4379f80eb83cb45a2ff,desarrollo
1832,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1833,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1834,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1835,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1836,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1837,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1838,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1839,db15c2009369f0db7dc3a57074dab1321e9d167570b9322707ae90d43889d39a,desarrollo
1840,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1841,26c0528155c29eaee6be47e8bc1b012478703cea1e07de728f7430822d609fcc,desarrollo
1842,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1843,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1844,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1845,8ab6b929f5d5fccd61b1b3db3ef3e1e736bc7a477befb0318cff8dd092279f8b,holdout
1846,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1847,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1848,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1849,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1850,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1851,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1852,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1853,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1854,faf0170ee661c4c39a23758dc171b9de86ef8a8e46d8aefc1fd903e084716c31,desarrollo
1855,8c414cc5e70eeb70c705805054c48a4a35928deea98dcd9325fa3d34dcfa60c5,desarrollo
1856,00f197b6e9c736973833553bac87329a1057774de6883e8891fef3d2a0e89787,desarrollo
1857,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1858,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1859,1f6e1711106cf9270f96aef1303ac8665290b4ef91f45cd64dcb0d319f7cbdf9,holdout
1860,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1861,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1862,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1863,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1864,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1865,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1866,94f91a62ec17aaa15d301d7fc4e54aad91c4973d60136408971f633df1a17b3d,desarrollo
1867,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1868,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1869,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1870,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1871,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1872,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1873,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1874,b14688db5358a72cd3fccda0a45516fa3f02a45ad098e624921f756664e2cee3,desarrollo
1875,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1876,a38556941a5bc668b3c652c5074e9990478d6b64a8429f609c0176c2e31545d2,desarrollo
1877,6d69e8b4ee9ab190b14a78d6ca68bceb9c6f8920e2f062d8898d0ff6a71849a8,desarrollo
1878,6b508c8611c6f8d9acd8963975c2779f04b67bdf956324c1e73053724d9238c3,desarrollo
1879,f60b20d7c7d491162db62bcceede19f5c28a7f56780481ef6b5ec4346077a905,desarrollo
1880,8e6acf8e4c41a69db753c28ec38d1341e1e35b3c19325f6a5570138c2f90555d,desarrollo
1881,3e6426547f19255241614343ab3c7abba1606802c678df0c0fa8afd648d9fba4,desarrollo
1882,6b508c8611c6f8d9acd8963975c2779f04b67bdf956324c1e73053724d9238c3,desarrollo
1883,6b508c8611c6f8d9acd8963975c2779f04b67bdf956324c1e73053724d9238c3,desarrollo
1884,d5fa1371404050ca3fdb7b0da95c7d9d3b0d15b8ddaf673736bf9df690dce04f,desarrollo
1885,dd8cd59fd80d0bfd56ea61dab4f1b9f257caaed45ccafd844b942ab319942bb8,desarrollo
1886,300476d57f43f3f0b613d4d9769d7494e4cbec3da2004fb0bce9895037370116,desarrollo
1887,e67e608ac1fc8e46a9214f0416c1fea758f1ad47c3e886820bfa162bab5bd7d6,holdout
1888,93be77871bbf392f1ba8642474b545cbd5245c16b567807836c14c146ef8957d,desarrollo
1889,93be77871bbf392f1ba8642474b545cbd5245c16b567807836c14c146ef8957d,desarrollo
1890,93be77871bbf392f1ba8642474b545cbd5245c16b567807836c14c146ef8957d,desarrollo
1891,a630c454f50d9348446ff574777fa5906536e1a84204d870f779105f7b2a4be3,desarrollo
1892,a3063a0628eed8336d1beb3401997e17e461a448025cbc142e2fec08c7d415d5,desarrollo
1893,834b5771106d02ed450e046c8f643f59cd747d02350a6122593e2a1c8443f47c,desarrollo
1894,c670583fed9723ae820d6c884ce140f090ef28f0f3f2ccf4e654ff518beeb09f,desarrollo
1895,9f3a69fb5050476ec0c6057ff7ac041d741930e94b7e42436ee979ef2ed1d9a0,desarrollo
1896,c3e52522f6fbeb1ee3e332b3c7dd1ae3330f23d6d0090457c6379eda880520d8,holdout
1897,cc75fb356af081ee86458a849d9909afaf51df18b970576a989de851d57f8c13,desarrollo
1898,6f1a2f5a5a3c1a5d973b0ebf51a47104045884bec8abfedc2839c60ad7e267c6,desarrollo
1899,ce343663c44a29af3d42c91bcddb1e72abca077113e1b3ece7ee39f101b81c21,desarrollo
1900,fcca2aa6d2f1c0ada51e5bff86a24d3f46e9d1cc47ed698f953eea9d49cb9411,desarrollo
1901,9365a24e4d3998d14ca43e620861e95b0e51312ac3fb696b1db56fa0bd180f47,desarrollo
1902,8a83b7147822e7298d7500e888d411c242316fb9a27f8bb2edbdb397379b8d45,holdout
1903,5ef92966b1073e8d5f8a800fe3b6adfed85d8b7b5eefe0f28dd0c9779bc1d676,desarrollo
1904,526f1201e04e783266363094f7f32f7ef974dfc0f5c0bc3a97a0f132b5987db5,desarrollo
1905,41118692ed497f675e405729be8c30964a0cd799ea80a77520ca56c61743774d,desarrollo
1906,6f1a2f5a5a3c1a5d973b0ebf51a47104045884bec8abfedc2839c60ad7e267c6,desarrollo
1907,6f1a2f5a5a3c1a5d973b0ebf51a47104045884bec8abfedc2839c60ad7e267c6,desarrollo
1908,c8a2e2c94e48393d9f9f8de1e7a1b390fbd1984c8816489b1f5dfd6c76bed748,desarrollo
1909,50f8eb11b5cf41b03efd76708e3990bc07a1754d3c7147ac23719ad0e97fbde0,desarrollo
1910,c4985f8c2149364921ca140a5f75b2ed310c887d0dc960121ac0057a0348348b,desarrollo
1911,d0dbca81d6ccb6a2533ecc7ca8b25b904baad400e0718510dc6ac2c2960cb621,holdout
1912,c8a2e2c94e48393d9f9f8de1e7a1b390fbd1984c8816489b1f5dfd6c76bed748,desarrollo
1913,c921946d1e23e88df64e0b5a671c8d5ca7b1793814871df82378c289ca7c4dd1,desarrollo
1914,5edeccd486782507763fe2a4b2314f7cb4859cab868ccedfe68d874889a4f825,desarrollo
1915,c8a2e2c94e48393d9f9f8de1e7a1b390fbd1984c8816489b1f5dfd6c76bed748,desarrollo
1916,8be06c048064835233320cb788ce29b30d65620224c10a2e4f09fc50d7884f09,desarrollo
1917,9e959331bb340adb21a11abef5b8d57b2dd2df478cc9f55bfa4ac955ed6afe68,desarrollo
1918,7c4e08c6d617f2fcdef4474d7eba369fccb308630540466d6e2564559be51e2e,desarrollo
1919,fecefd73e195be27f1f09baefda3ec29e1ab499933f8badcb5f637f5931ac0a7,desarrollo
1920,ad8a6f0711ce49417944a16adbe8fbb1c94beaf8d82bbeb8d4255fa2ab970614,desarrollo
1921,90403f49555a299aca0ee547dad90c40a303c13017f366f536bb2a3179ba5fd2,desarrollo
1922,94888d02438d29961dac74c3b827213c55ad0d8f217c5f5ed7c5bf61b5281f22,desarrollo
1923,b8edfe19e29df1e0d2304b32f7dedaadf4c76af6d54ec8bb91a329a8faa64f68,desarrollo
1924,55177968288acfaff2562ec7742968894c797fc0602fb251fc4e7e8923e4dec1,desarrollo
1925,7c4e08c6d617f2fcdef4474d7eba369fccb308630540466d6e2564559be51e2e,desarrollo
1926,7c4e08c6d617f2fcdef4474d7eba369fccb308630540466d6e2564559be51e2e,desarrollo
1927,0ad837160945f399a5fe69bd8b3000a055836a4e210a19d10e670b3402c2702d,desarrollo
1928,3a8e0bbb2b2cc868f449b9a4c3d972447dc400e0714c6914a25da8341354b49b,holdout
1929,7c01aaf802d259a151f8c9f9a8c041ed7f4e912737792fecc079d8ad16eb592f,desarrollo
1930,f03d30af7fc8482d84afefad92cd48a1a61eddc7cb869e3f77cfb3783626f055,desarrollo
1931,32eb8a4587f1d2a2de705739373364ac5a898ec5f31300cfd7ad022f8ab388c4,desarrollo
1932,e06ca92cfd6ac3de2289f4f1f43f06808c48a2bdaef1f8d2d32a8468b32549c5,desarrollo
1933,c2a3b887b3c0b5fe001645f6e57865e4759417654649d2e3571feba050f0a011,holdout
1934,0876f43e3e203f51919c8a9f828d9da39a994dbd1fedd37c75e68756bae006e3,holdout
1935,3a8e0bbb2b2cc868f449b9a4c3d972447dc400e0714c6914a25da8341354b49b,holdout
1936,3a8e0bbb2b2cc868f449b9a4c3d972447dc400e0714c6914a25da8341354b49b,holdout
1937,c16e695ce1e49bd57172bfa14b8e361ca6ff3d3cfdc3b97400c3964fdf0c2b8c,desarrollo
1938,21df93bac227ff0998c51df805c05b06aac234b84e22e66f94bc0f048503547b,desarrollo
1939,c308f02c0108ae677e69129fb664ba9cc872d735fdd8f0e73934b080cb05a816,desarrollo
1940,fd58cfca449a99d8d384340045b38974491661da638e6cfd657c73c383a46e9e,holdout
1941,75511d169a6646391f05ea5a8a92448398e37d35856b7ee25d0133cb060adb0b,desarrollo
1942,fa93fc9594b0cdec6c087a4cebf76118879398ad4f8066c46c618c2029c203ee,desarrollo
1943,21df93bac227ff0998c51df805c05b06aac234b84e22e66f94bc0f048503547b,desarrollo
1944,32e022323b85f2e032503753e4398dbcee44bdec262917fca1ee3c7bf6a6a020,desarrollo
1945,21df93bac227ff0998c51df805c05b06aac234b84e22e66f94bc0f048503547b,desarrollo
1946,ffeeb50f6b5ada81e4072ee0e443ba14088d0e8024a894a52140da97817ce5fe,holdout
1947,1f487a9b42c90de650408b85799ebc99bece08afc17131ee29181a6ce27dbf80,holdout
1948,afab7065625572778e7075d1e2eb70ae0cc2a8e4ad5767f2cf81f7c70802da2a,desarrollo
1949,2482c9b80e88c9739099ff263efff46dc76e90047346f1fbdf3f078106514f38,desarrollo
1950,37ba978c5e05fdf13f39beb9a57d936f29f986a716eb50bb14e55da34b147a2e,holdout
1951,d402e171c275617932205ff057a904bffede5fa8d3a27958aa95620d11553967,desarrollo
1952,e542d5df97da0cca6f910cbeb01385ff3ee728a7112ef441709af246246ce224,holdout
1953,afab7065625572778e7075d1e2eb70ae0cc2a8e4ad5767f2cf81f7c70802da2a,desarrollo
1954,a69ce2a8038bc89da9a731fd685897b165e997dbe4076610ce5da4d264794fcf,desarrollo
1955,586712c93dffc7bd37abe1890b85e698141ade13297f5aa07366bf006406aa14,desarrollo
1956,ca3e20fdfaacb3b0e8837f7d76d9dbc9a72b62785e2847a28a67c7679d2f7378,desarrollo
1957,afab7065625572778e7075d1e2eb70ae0cc2a8e4ad5767f2cf81f7c70802da2a,desarrollo
1958,382261c9079fefd6bd6f8e233d49c93b17b732be78d6946adacaaac79477b95f,desarrollo
1959,630da66621c38c1ef89a12e0fe3eafffd5bbd93629757b07fa00f9b06c510142,holdout
1960,31c286abce8410e7de19082ac1d944eec6343b31eca81a27fb016168053a900c,desarrollo
1961,382261c9079fefd6bd6f8e233d49c93b17b732be78d6946adacaaac79477b95f,desarrollo
1962,2ebba5f3dfbe46ba44efd3999b2a05c246e7e8507d492381abe5264d6e86178a,desarrollo
1963,382261c9079fefd6bd6f8e233d49c93b17b732be78d6946adacaaac79477b95f,desarrollo
1964,50b3e4884c0e36c245fab3a3d2e05fe090fb1446313ed0005421b8880f34438c,desarrollo
1965,166351f937c3ad7b3d38ae37939c06a62c5f203e0ce6d310650fe09838307ed4,desarrollo
1966,1547fc0940e97f6b27fe6aad356894c7353e65417785a0bd27c4796b11484fc0,desarrollo
1967,fc73cfac40131fd45c99c02ba7c9715d3bb7694584b54e747f42994eef3d9d07,desarrollo
1968,e82698ade0440c4a737893b7452f674cd03dfb44640c56e5c80259eb580e2533,desarrollo
1969,e82698ade0440c4a737893b7452f674cd03dfb44640c56e5c80259eb580e2533,desarrollo
1970,3785b76f01b1e21ce03faa0ad6587356cca7b6342b0a7a071961418664199d15,desarrollo
1971,9044da29b70465299866efd0118c365ba8f122e17544dcc6658f0da77bf837ac,desarrollo
1972,abbbc1d7318fe3237fcc37a2bd032587555ae140b7877aa6d13e719e839573d5,desarrollo
1973,5a3335ac39dc49e9cc8f5c53dcbb1defc85584f040faf94c95bd06fbf1a2d225,desarrollo
1974,e82698ade0440c4a737893b7452f674cd03dfb44640c56e5c80259eb580e2533,desarrollo
1975,4c0bd1957f26655a7eeca24ef3beae6157b9fdd4c51e80ca1d0c96d06ee60431,desarrollo
1976,0cbede967ca6b776c28f0c20d7f4447cbd0f29bfddcbc52279fe2ffbaaa07a96,desarrollo
1977,08cbb1cdb0174ed4cc626c4f6f4b86203290d627288d1629b9b036830bed7404,holdout
1978,0bfd9a8e673a0a2d8a7419ee8daf0a4f69958f81243d9ec4c6225ec00f183d07,desarrollo
1979,07d004cf91decd81365be151fda4f0079c4e0215515ba42b85e2330c39b85317,desarrollo
1980,c23353f8b714f87f4b4d9d6131115a05a26f5eb46905f0ccffbe74c88cf010c8,desarrollo
1981,0bfd9a8e673a0a2d8a7419ee8daf0a4f69958f81243d9ec4c6225ec00f183d07,desarrollo
1982,02593538471f4ad9c6b5806a18049ef17b6d61922dc0a69aea236f3b8043d990,desarrollo
1983,525f0eec820bbaa2209a75ac0c6c68531007fbead90ae3091af7b7796d955644,holdout
1984,4da52fb0ec27d2fc75723c8b1d2662fb3118d58ab02857497d42bc77f055b766,desarrollo
1985,68f99429a45e769336ea31a98e56885fb5c4ed2a856ad0d0db176af30376e794,desarrollo
1986,1b1b4bcc6de0bdab29fb360c000aa330466a6ae62c2fcdf0f59bc787f2bdcc86,desarrollo
1987,0bfd9a8e673a0a2d8a7419ee8daf0a4f69958f81243d9ec4c6225ec00f183d07,desarrollo
1988,ede07b5c4a46de134889d5f08a380d38b1abb0c1658abc5c0fce19ab3ed09b39,desarrollo
1989,ede07b5c4a46de134889d5f08a380d38b1abb0c1658abc5c0fce19ab3ed09b39,desarrollo
1990,35603aed8c9c5d232cf91312d2492f9117307a07d55282f7c0901161f4940d9f,desarrollo
1991,90d9746095d094f5ff1025c6d4acb9beae798eff39a222ed28ed837de5bbcf31,desarrollo
1992,bb2e21247c1a32ed85ca0c835eda3b87d76af09f3bee32a2b0afc863fe9e19de,desarrollo
1993,0dac198a15296f5e1b79ed1b688aec5d0ce6a03526e26409d058e443081e9bc8,desarrollo
1994,3b9db0dc0a1ebd117917a9f10615765cb2fdaaf2cb6a050616bdf002a324e8f7,holdout
1995,fff8be2cef27e973ef29b5e968381babe7bb5ce7eda43e757961ce0e18824712,holdout
1996,9f48c0aee164feb77cb7cb0f60ddd4011e0941e76051a7d590677d86fbc792ef,desarrollo
1997,ede07b5c4a46de134889d5f08a380d38b1abb0c1658abc5c0fce19ab3ed09b39,desarrollo
1998,a8fd0913d581cc1772b6acb81b8e7921fc537b9baa36230c3bfdcb6873896c8f,desarrollo
1999,f34bfe10d11bcb04c8b40bfe059a19a2c7787025714206a07de3ea16af268c80,desarrollo
2000,0321eccac24cbf9be2b667f0dda7c1fcbebbe1ce7603b960524400d162f3d664,desarrollo
2001,23c9df30874fe795365f9f801920374ea865451a0ad1922f83db8907e9998a7b,holdout
2002,3e01b7203cb849d7a9e817c6e3de4592442de85b99429fe22fb86a7d204e37e9,desarrollo
2003,8d7ba3ecce547876c5cb64f70c2d92793ef2c20cdf34a7786c5357eb1879417c,desarrollo
2004,a8fd0913d581cc1772b6acb81b8e7921fc537b9baa36230c3bfdcb6873896c8f,desarrollo
2005,a8fd0913d581cc1772b6acb81b8e7921fc537b9baa36230c3bfdcb6873896c8f,desarrollo
2006,15510c3dd0c16bc075265b2fe568ed3565d79a4345fc9410943d300cd197efb9,holdout
2007,e9246db097006068fbd4949dd109c06718ae79f6b6349e7c3638fb0b869ffaee,desarrollo
2008,e40a80bce9e69b911bcbdf48e128301212833cb01772651a4bb9f52845f6d574,holdout
2009,7bdade0614c1ced4e46dcb7d968afcea7d34403979b8fd4b78e646e63bfe6278,desarrollo
2010,e40a80bce9e69b911bcbdf48e128301212833cb01772651a4bb9f52845f6d574,holdout
2011,f4942e6f1951cae6b4c3918510ad999f5361fdf0d9d6a46a329efa722f5c99f3,desarrollo
2012,58186215a98a519c21d8e65dad3605efb1ce0b362accfe0c3e23a8c2b4b0c25f,holdout
2013,c77b4ee8053392b06a4d048b9d8c3638b5ff438382298ba3b16c851f777323a9,desarrollo
2014,e40a80bce9e69b911bcbdf48e128301212833cb01772651a4bb9f52845f6d574,holdout
2015,e3bf156ac34276e2364a40cf3314b0db6bea77053e29c5db01218e784f9e7ad6,desarrollo
2016,b5081c287cd1642d3249fb283f05117849e0ff72a9db6b8febfda0336189d0d4,desarrollo
2017,b718c75542b56ea1fecea0d2a973f46215751d2d3ddcdd613823e56d06a4282b,desarrollo
2018,eebc0cb50b252c21abfd36312573fb1384e3ed1b2ce1dc96c2a28b6d528904b9,desarrollo
2019,441fe0a071e6653663d24362587e1f299c5b91c0d2c294058e19cfff42aee7a2,desarrollo
2020,eebc0cb50b252c21abfd36312573fb1384e3ed1b2ce1dc96c2a28b6d528904b9,desarrollo
2021,bb8f7f37f8ba88a83ea36b8801bf8b1a817da77b8b6373b7dc24c41e71c86bdc,desarrollo
2022,eebc0cb50b252c21abfd36312573fb1384e3ed1b2ce1dc96c2a28b6d528904b9,desarrollo
2023,6c2e14d2f43f93e8558fe2f1d703feedfb56a30b96c157e8afdb5bb182cf6970,desarrollo
2024,6248b8df5b4232d87ff706446b968aa8aaa41f8ecd080578f60f95785090ab38,desarrollo
2025,ec44d050bbe50e07b7bf6550d0343181dff02d80757d4c261ca48a328a92d29f,desarrollo
2026,d99b3fe254938f58e6a0d8cbaf70c7bde324f7b6bd4b6bae1c05d2796c4950ac,desarrollo
2027,df0b79f24b80e6f71cf7015f39f62f2db80859c71b0014e310d1168fbb6e1817,desarrollo
2028,e55e9577ef83e11466ea5c0c0a8323ee8dae754fba7b3d296cc582d91a9867b9,desarrollo
2029,e10e58486bee42684fdec2d93f687eaba967a953d9909d75083241cefd1337bc,desarrollo
2030,186b227ee9e385bed190675adbfd0d1e104889c64170eaf2e14f2bee7e77c25d,holdout
2031,e55e9577ef83e11466ea5c0c0a8323ee8dae754fba7b3d296cc582d91a9867b9,desarrollo
2032,a5c50c1f4c017942ea4c80b061383f9b22126bf661906ffc5538b3cf96150ff8,desarrollo
2033,b71d4fd7fcb0477d187ec5bb7c88b5f93fa8c95f6c6a587f005148b62ed7eba1,desarrollo
2034,e55e9577ef83e11466ea5c0c0a8323ee8dae754fba7b3d296cc582d91a9867b9,desarrollo
2035,17496ee8d6c47fa32173fc3751e52597bc94353d077421b6603f131ceeec8ecd,desarrollo
2036,49ed183a2829603f6892d011adc5a790368ba42eef25a3d03cee5910913ddf6c,holdout
2037,6973d9b9aaf5f528f316e604fcae83ddbfada5460a76148c4405e306658ac4be,desarrollo
2038,19fc2ab30d5d36e47d271bff19bcc843cc13c9aa3dae43414a111588913cc81f,desarrollo
2039,5c53faa2460bba7d2f87b22f27d1134a748cb455081c5678f2e37a01ddee9630,holdout
2040,19fc2ab30d5d36e47d271bff19bcc843cc13c9aa3dae43414a111588913cc81f,desarrollo
2041,fc75c9313cf151a68174eb4f1ba6e60f880ec74677713c4e63d8b3f5f226f0c9,holdout
2042,f2b772dc9df8f253c28d1a43e248d57a22a1238258672d89bb5491ae66fe503e,desarrollo
2043,e598a3c1f99d3f074416ed3f91ea480c734e1c9e1300f480e8cf59fed056f47b,desarrollo
2044,d223da62602a184e8876b8cf0b91fa74a461b4d0a0c8008d59c083b85faedff4,holdout
2045,5dc1baad07933e2229c43c243a81b68ebe240b66bd33c6bfa3f364667742f40e,desarrollo
2046,19fc2ab30d5d36e47d271bff19bcc843cc13c9aa3dae43414a111588913cc81f,desarrollo
2047,2c41627c15cd8ca1eebe5bb39f8309170d7ed7dabb7b7adb8deb54d8b3a2f064,desarrollo
2048,040a6d8c14b1dd4fcd6c154eb72f702de1d3abe90dc933d7809f10d0a724436a,desarrollo
2049,d5325999386f657fc82daa453bdea013762183b258d4dccd628ee69fb7cdc13e,desarrollo
2050,040a6d8c14b1dd4fcd6c154eb72f702de1d3abe90dc933d7809f10d0a724436a,desarrollo
2051,003485f2341500d16e263d007de5da1b6d9ded73dab3ee7f84f8a540070c0e5a,desarrollo
2052,808040d6f3ed16ae33348d83f6a824e43da5514bd374ad4d467a23d0d41d532a,desarrollo
2053,0a02e862459495cd903cd13661eee6239524a8190b6bb5f1bac733518f2a26f6,desarrollo
2054,064aa7e61cf55050df27bb90380c2ca40305552ea45e8afd9f947904b2463427,holdout
2055,040a6d8c14b1dd4fcd6c154eb72f702de1d3abe90dc933d7809f10d0a724436a,desarrollo
2056,9717d8aca040e22a8fe07edd6e89a5ba4974063df1aeeaf3cc256b87d739f223,desarrollo
2057,ef5119d6543cde0a27e97c514bcb815bf38cb32a36ceb4bebd295f43ce67b712,desarrollo
