case_id,session_id,turn,user_input,normalized_input,current_issue,stored_positive_symptoms,stored_negative_symptoms,unknown_information,DTC,synthesized_ml_query,macro_prediction,macro_confidence,fault_top1,fault_top2,fault_top3,fault_confidences,rag_query,rag_hits,final_response,latency_ms
CASE_095,f11_case_095,2,"olvida eso, ahora la dirección se puso dura como piedra","olvida eso, ahora la dirección se puso dura como piedra",completo,"olvida eso, ahora la dirección se puso dura como piedra",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,"olvida eso, ahora la dirección se puso dura como piedra",SUSPENSION_CHASIS,0.7477,Cremallera de direccion asistida con holgura o fuga,Amortiguadores reventados o bujes de suspension gastados,Falla en servofreno (booster) o linea de vacio,Cremallera de direccion asistida con holgura o fuga: 0.7477; Amortiguadores reventados o bujes de suspension gastados: 0.1640; Falla en servofreno (booster) o linea de vacio: 0.0880,"olvida eso, ahora la dirección se puso dura como piedra",PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE CAJA DE DIRECCIÓN CREMALLERA ELECTRÓNICA Y ACOPLE FLEXIBLE (CHILLIDO / JUEGO EN CREMALLERA / DTC C1532),⏳ *Analizando consulta (cola #55)* Hipótesis preliminar ML: *Cremallera de direccion asistida con holgura o fuga* (74%). En breve recibirás el resumen; el detalle quedará en el panel.,43
CASE_096,f11_case_096,1,se apaga en caliente,presenta apagado de motor. ocurre en caliente.,esperando_autopregunta,se apaga en caliente,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta apagado de motor. ocurre en caliente.,MOTOR,0.4918,Baja presion de aceite o bomba de aceite defectuosa,Falla en bujias o bobinas de encendido (misfire),Inyectores sucios o filtro de combustible obstruido,Baja presion de aceite o bomba de aceite defectuosa: 0.4918; Falla en bujias o bobinas de encendido (misfire): 0.4843; Inyectores sucios o filtro de combustible obstruido: 0.0106,NOT_AVAILABLE,NOT_AVAILABLE,🤖 🔍 Para confirmar el diagnóstico entre las principales hipótesis técnicas:  • 1️⃣ Testigo de aceite encendido en rojo en ralentí con sonido metálico de taqués (Bomba / Presión de aceite) — 49% • 2️⃣ Jalonea o cabecea con pérdida de fuerza al acelerar en subida o carga (Bujías o bobinas de encendido,40
CASE_096,f11_case_096,2,eso ya quedó solucionado con sensor CKP nuevo. Ahora otra cosa: suena trac trac al doblar,presenta apagado de motor. ocurre en caliente.,esperando_aclaracion_sintoma,se apaga en caliente,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta apagado de motor. ocurre en caliente.,MOTOR,0.0000,Descarte de opciones previas / Solicitud de aclaración técnica,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🔍 Entendido, descartamos: Bomba / Presión de aceite, Bujías o bobinas de encendido, Inyectores / Filtro.  Para dar con el diagnóstico exacto: Por favor describe qué otro detalle o comportamiento específico nota en el vehículo (por ejemplo: ruidos particulares, cuándo comenzó la falla o qué ocurre ex",1
CASE_097,f11_case_097,1,la luz interior no apaga,la luz interior no apaga,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,la luz interior no apaga,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",1
CASE_097,f11_case_097,2,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,completo,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,FRENOS,0.7499,Fuga hidraulica o aire en el sistema de frenos,Desgaste de pastillas y zapatas de freno,Juntas homocineticas o palieres danados,Fuga hidraulica o aire en el sistema de frenos: 0.7499; Desgaste de pastillas y zapatas de freno: 0.1630; Juntas homocineticas o palieres danados: 0.0880,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,PROCEDIMIENTO: INSPECCIÓN DE ESPESOR Y SUSTITUCIÓN DE PASTILLAS Y ZAPATAS DE FRENO (CHILLIDO / C0035),⏳ *Analizando consulta (cola #56)* Hipótesis preliminar ML: *Fuga hidraulica o aire en el sistema de frenos* (74%). En breve recibirás el resumen; el detalle quedará en el panel.,49
CASE_098,f11_case_098,1,el carro tiembla en mínimo,el carro tiembla en mínimo,esperando_clarificacion,el carro tiembla en mínimo,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,el carro tiembla en mínimo,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_098,f11_case_098,2,"cambio de tema maestro, ahora el embrague patina feo",presenta patinado de transmisión / embrague.,completo,"cambio de tema maestro, ahora el embrague patina feo",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta patinado de transmisión / embrague.,TRANSMISION,0.4485,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,Disco de embrague desgastado o patinando,Falla en bombin o bomba hidraulica de embrague,Sobrecalentamiento o solenoides en caja automatica CVT / DSG: 0.4485; Disco de embrague desgastado o patinando: 0.3580; Falla en bombin o bomba hidraulica de embrague: 0.1930,presenta patinado de transmisión / embrague.,PROCEDIMIENTO: DIAGNÓSTICO DE PATINAMIENTO DE DISCO DE EMBRAGUE Y PRUEBA DE CALADO EN 4TA MARCHA,"⏳ *Analizando consulta (cola #57)* Hipótesis preliminar ML: *Sobrecalentamiento o solenoides en caja automatica CVT / DSG* (44%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",40
CASE_099,f11_case_099,1,Toyota Corolla 2015 no arranca batería descargada,Toyota Corolla año 2015. presenta motor no arranca.,esperando_autopregunta,toyota corolla 2015 no arranca batería descargada,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,Toyota Corolla año 2015. presenta motor no arranca.,ELECTRICO,0.5140,Bateria descargada o bornes sulfatados,Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion,Bateria descargada o bornes sulfatados: 0.5140; Inyectores sucios o filtro de combustible obstruido: 0.1536; Bomba de gasolina quemada o con baja presion: 0.1148,NOT_AVAILABLE,NOT_AVAILABLE,"🤖 🔍 Para precisar el origen del problema de arranque:  • 1️⃣ Las luces del tablero se apagan o parpadean al dar arranque y suena arrastrado (Batería descargada) — 51% • 2️⃣ El motor tose, tironea a cualquier velocidad o le cuesta responder al acelerador (Inyectores / Filtro) — 15% • 3️⃣ Falta de pot",39
CASE_099,f11_case_099,2,ahora quiero revisar un ruido al frenar en el mismo Corolla,Toyota Corolla año 2015. presenta motor no arranca.,completo,Toyota Corolla año 2015. presenta motor no arranca.. Aclaración técnica del mecánico: ahora quiero revisar un ruido al frenar en el mismo corolla,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,Toyota Corolla año 2015. presenta motor no arranca.,ELECTRICO,0.5140,Bateria descargada o bornes sulfatados,Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion,Bateria descargada o bornes sulfatados: 0.5140; Inyectores sucios o filtro de combustible obstruido: 0.3160; Bomba de gasolina quemada o con baja presion: 0.1700,Toyota Corolla año 2015. presenta motor no arranca.,PROCEDIMIENTO: DIAGNÓSTICO DE BAJO VOLTAJE DEL SISTEMA ELÉCTRICO Y ALTERNADOR (DTC P0562),"⏳ *Analizando consulta (cola #58)* Hipótesis preliminar ML: *Bateria descargada o bornes sulfatados* (51%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",50
CASE_100,f11_case_100,1,Nissan Tiida 2012 bota refrigerante por el termostato,Nissan Tiida 2012 bota refrigerante por el termostato,esperando_clarificacion,nissan tiida 2012 bota refrigerante por el termostato,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,Nissan Tiida 2012 bota refrigerante por el termostato,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_100,f11_case_100,2,"en el mismo Tiida, ahora no sube la ventana del copiloto","en el mismo tiida, ahora no sube la ventana del copiloto",completo,"en el mismo tiida, ahora no sube la ventana del copiloto",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,"en el mismo tiida, ahora no sube la ventana del copiloto",CARROCERIA_NEUMATICA,0.8350,Elevalunas electrico o guaya de alzacristales rota o trabada,Falla electrica del cierre centralizado o actuador de puerta,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),Elevalunas electrico o guaya de alzacristales rota o trabada: 0.8350; Falla electrica del cierre centralizado o actuador de puerta: 0.1070; Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire): 0.0580,"en el mismo tiida, ahora no sube la ventana del copiloto","PROCEDIMIENTO: REPARACIÓN Y REEMPLAZO DE MOTOR ELEVALUNAS ELÉCTRICO, GUAYA Y ALZACRISTALES (LUNA O VIDRIO DE PUERTA TRABADO)",⏳ *Analizando consulta (cola #59)* Hipótesis preliminar ML: *Elevalunas electrico o guaya de alzacristales rota o trabada* (83%). En breve recibirás el resumen; el detalle quedará en el panel.,46
CASE_101,f11_case_101,1,Hyundai Accent 2016 tiene juego en la cremallera de dirección,Hyundai Accent 2016 tiene juego en la cremallera de dirección,esperando_clarificacion,hyundai accent 2016 tiene juego en la cremallera de dirección,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,Hyundai Accent 2016 tiene juego en la cremallera de dirección,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_101,f11_case_101,2,listo ya cambié terminales en el Accent. Ahora el motor tironea con código P0301,presenta funcionamiento irregular / misfire. código de escáner P0301.,completo,listo ya cambié terminales en el accent. ahora el motor tironea con código p0301,NOT_AVAILABLE,NOT_AVAILABLE,P0301,presenta funcionamiento irregular / misfire. código de escáner P0301.,MOTOR,0.8728,Falla en bujias o bobinas de encendido (misfire),Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),Cuerpo de aceleracion o valvula IAC sucia,Falla en bujias o bobinas de encendido (misfire): 0.8728; Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas): 0.0830; Cuerpo de aceleracion o valvula IAC sucia: 0.0450,presenta funcionamiento irregular / misfire. código de escáner P0301.,PROCEDIMIENTO: CAMBIO DE BUJÍAS DE ENCENDIDO Y DIAGNÓSTICO DE MISFIRE (DTC P0300 / P0301),⏳ *Analizando consulta (cola #60)* Hipótesis preliminar ML: *Falla en bujias o bobinas de encendido (misfire)* (87%). En breve recibirás el resumen; el detalle quedará en el panel.,52
CASE_102,f11_case_102,1,Kia Rio 2018 chilla el collarín de embrague,Kia Rio 2018 chilla el collarín de embrague,esperando_clarificacion,kia rio 2018 chilla el collarín de embrague,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,Kia Rio 2018 chilla el collarín de embrague,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_102,f11_case_102,2,"en el mismo Kia Rio, ahora prende testigo de ABS con código C0040",Kia Rio. código de escáner C0040.,completo,"en el mismo kia rio, ahora prende testigo de abs con código c0040",NOT_AVAILABLE,NOT_AVAILABLE,C0040,Kia Rio. código de escáner C0040.,FRENOS,0.9209,Falla en sensor de velocidad de rueda ABS,Discos de freno alabeados o desgastados,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),Falla en sensor de velocidad de rueda ABS: 0.9209; Discos de freno alabeados o desgastados: 0.0510; Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208): 0.0280,Kia Rio. código de escáner C0040.,PROCEDIMIENTO: PURGA Y CAMBIO DE LÍQUIDO DEL SISTEMA HIDRÁULICO DE FRENOS (PEDAL ESPONJOSO / DTC C0040),⏳ *Analizando consulta (cola #61)* Hipótesis preliminar ML: *Falla en sensor de velocidad de rueda ABS* (92%). En breve recibirás el resumen; el detalle quedará en el panel.,44
CASE_103,f11_case_103,1,mi carro hace un ruido al acelerar,cuando está al acelerar bajo carga.,inicio,mi carro hace un ruido al acelerar,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,cuando está al acelerar bajo carga.,MOTOR,0.5820,Bomba de gasolina quemada o con baja presion,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion: 0.5820; Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups): 0.2720; Inyectores sucios o filtro de combustible obstruido: 0.1460,cuando está al acelerar bajo carga.,PROCEDIMIENTO: DIAGNÓSTICO DE BAJA PRESIÓN EN RIEL DE COMBUSTIBLE (DTC P0087),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Bomba de gasolina quemada o con baja presión (58%). La pérdida de potencia reportada al acelerar bajo carga es el síntoma clásico de un suministro insuficiente de combustible hacia los cilindros. - **Diagnóstico D,1
CASE_103,f11_case_103,2,"no, me equivoqué, el ruido es cuando piso el freno","no, me equivoqué, el ruido es cuando piso el freno",completo,"no, me equivoqué, el ruido es cuando piso el freno",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,"no, me equivoqué, el ruido es cuando piso el freno",FRENOS,0.5275,Desgaste de pastillas y zapatas de freno,Discos de freno alabeados o desgastados,Falla en servofreno (booster) o linea de vacio,Desgaste de pastillas y zapatas de freno: 0.5275; Discos de freno alabeados o desgastados: 0.3070; Falla en servofreno (booster) o linea de vacio: 0.1650,"no, me equivoqué, el ruido es cuando piso el freno","PROCEDIMIENTO: COMPROBACIÓN DE VACÍO, VÁLVULA CHECK Y RETENCIÓN DEL SERVOFRENO BOOSTER","⏳ *Analizando consulta (cola #62)* Hipótesis preliminar ML: *Desgaste de pastillas y zapatas de freno* (52%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",51
CASE_104,f11_case_104,1,humo blanco sale del motor,presenta humo blanco / ebullición refrigerante.,inicio,humo blanco o vapor por ingreso de refrigerante sale del motor,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta humo blanco / ebullición refrigerante.,MOTOR,0.9923,Empaque de culata soplado o danado,Fuga en mangueras de refrigerante o radiador picado,Consumo de aceite por desgaste de anillos o retenes,Empaque de culata soplado o danado: 0.9923; Fuga en mangueras de refrigerante o radiador picado: 0.0330; Consumo de aceite por desgaste de anillos o retenes: 0.0170,presenta humo blanco / ebullición refrigerante.,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE EMPAQUE DE CULATA (HUMO BLANCO / SOBRECALENTAMIENTO / DTC P0217),⏳ *Analizando consulta (cola #12)* Hipótesis preliminar ML: *Empaque de culata soplado o danado* (99%). En breve recibirás el resumen; el detalle quedará en el panel.,1
CASE_104,f11_case_104,2,perdón quise decir humo negro con olor fuerte a bencina,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,completo,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,MOTOR,0.7307,Falla en sensor de oxigeno o mezcla rica,Falla en regulador de presion de combustible o diafragma roto,Fuga en mangueras de intercooler o turbocompresor danado,Falla en sensor de oxigeno o mezcla rica: 0.7307; Falla en regulador de presion de combustible o diafragma roto: 0.1750; Fuga en mangueras de intercooler o turbocompresor danado: 0.0940,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,PROCEDIMIENTO: DIAGNÓSTICO DE SENSOR DE RELACIÓN AIRE/COMBUSTIBLE (A/F BANDA ANCHA) Y SONDA LAMBDA (DTC P0135 / P2195),⏳ *Analizando consulta (cola #63)* Hipótesis preliminar ML: *Falla en sensor de oxigeno o mezcla rica* (73%). En breve recibirás el resumen; el detalle quedará en el panel.,54
CASE_105,f11_case_105,1,suena un golpe seco adelante en la llanta derecha,presenta ruido anómalo.,inicio,suena un golpe seco adelante en la llanta derecha,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta ruido anómalo.,MOTOR,0.4361,Faja o cadena de distribucion destensada o con salto de punto,Desgaste de pastillas y zapatas de freno,Limpiaparabrisas o motor pluma quemado,Faja o cadena de distribucion destensada o con salto de punto: 0.4361; Desgaste de pastillas y zapatas de freno: 0.3670; Limpiaparabrisas o motor pluma quemado: 0.1970,presenta ruido anómalo.,PROCEDIMIENTO: DIAGNÓSTICO DE CORRELACIÓN CIGÜEÑAL Y ÁRBOL DE LEVAS (DTC P0016 / P0017),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal (43%):** Faja o cadena de distribución destensada o con salto de punto. Puede generar ruidos anómalos en la zona frontal del motor (cascabeleo o zumbido metálico), pérdida de potencia y dificultad en el arranque. * ",1
CASE_105,f11_case_105,2,"no era adelante, me fijé bien y suena atrás en el tubo de escape","no era adelante, me fijé bien y suena atrás en el tubo de escape",completo,"no era adelante, me fijé bien y suena atrás en el tubo de escape",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,"no era adelante, me fijé bien y suena atrás en el tubo de escape",MOTOR,0.5096,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430),Empaque de culata soplado o danado,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430): 0.5096; Empaque de culata soplado o danado: 0.3190; Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados: 0.1720,"no era adelante, me fijé bien y suena atrás en el tubo de escape",PROCEDIMIENTO: DIAGNÓSTICO DE CONTRAPRESIÓN DE ESCAPE Y CATALIZADOR TAPONADO (DTC P0420 / P0430 / AUTO AMARRADO EN PISTA),"⏳ *Analizando consulta (cola #64)* Hipótesis preliminar ML: *Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430)* (50%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",55
