case_id,session_id,turn,user_input,normalized_input,current_issue,stored_positive_symptoms,stored_negative_symptoms,unknown_information,DTC,synthesized_ml_query,macro_prediction,macro_confidence,fault_top1,fault_top2,fault_top3,fault_confidences,rag_query,rag_hits,final_response,latency_ms
CASE_097,f11_v2_case_097,2,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,completo,,,,NO_DTC,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,FRENOS,0.7499,Fuga hidraulica o aire en el sistema de frenos,Desgaste de pastillas y zapatas de freno,Juntas homocineticas o palieres danados,Top1=0.750 | Top2=0.163 | Top3=0.088,quiero consultar otra falla: gotea líquido de frenos en la llanta delantera,PROCEDIMIENTO: INSPECCIÓN DE ESPESOR Y SUSTITUCIÓN DE PASTILLAS Y ZAPATAS DE FRENO (CHILLIDO / C0035),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal (74%):** Fuga hidráulica o aire en el sistema de frenos. La presencia de goteo visible en la zona de la rueda delantera indica una pérdida de presión o integridad en el circuito hidráulico (latiguillo de freno, cili",3825
CASE_098,f11_v2_case_098,1,el carro tiembla en mínimo,el carro tiembla en mínimo,esperando_clarificacion,sintoma_vibración:vibración,,,NO_DTC,el carro tiembla en mínimo,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,N/A,N/A,Conf=0.000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_098,f11_v2_case_098,2,"cambio de tema maestro, ahora el embrague patina feo",presenta patinado de transmisión / embrague.,completo,sintoma_patinado_de_transmisión___embrague:patinado de transmisión / embrague,,,NO_DTC,presenta patinado de transmisión / embrague.,TRANSMISION,0.4485,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,Disco de embrague desgastado o patinando,Falla en bombin o bomba hidraulica de embrague,Top1=0.449 | Top2=0.358 | Top3=0.193,presenta patinado de transmisión / embrague.,PROCEDIMIENTO: DIAGNÓSTICO DE PATINAMIENTO DE DISCO DE EMBRAGUE Y PRUEBA DE CALADO EN 4TA MARCHA,"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal (44%):** Sobrecalentamiento o falla de solenoides en transmisión automática (CVT / DSG). * **Diagnóstico Diferencial:**    Dado que el reporte indica un ""patinado de transmisión / embrague"", es imperativo diferencia",4474
CASE_099,f11_v2_case_099,1,Toyota Corolla 2015 no arranca batería descargada,Toyota Corolla año 2015. presenta motor no arranca.,esperando_autopregunta,marca:Toyota; anio:2015; modelo:Corolla; motor_arranca:NO; sintoma_motor_no_arranca:motor no arranca,,,NO_DTC,Toyota Corolla año 2015. presenta motor no arranca.,ELECTRICO,0.5140,Bateria descargada o bornes sulfatados,Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion,Top1=0.514 | Top2=0.154 | Top3=0.115,NOT_AVAILABLE,NOT_AVAILABLE,"🤖 🔍 Para precisar el origen del problema de arranque:  • 1️⃣ Las luces del tablero se apagan o parpadean al dar arranque y suena arrastrado (Batería descargada) — 51% • 2️⃣ El motor tose, tironea a cualquier velocidad o le cuesta responder al acelerador (Inyectores / Filtro) — 15% • 3️⃣ Falta de pot",46
CASE_099,f11_v2_case_099,2,ahora quiero revisar un ruido al frenar en el mismo Corolla,Toyota Corolla año 2015. presenta motor no arranca.,completo,marca:Toyota; anio:2015; modelo:Corolla; motor_arranca:NO; sintoma_motor_no_arranca:motor no arranca,,,NO_DTC,Toyota Corolla año 2015. presenta motor no arranca.,ELECTRICO,0.5140,Bateria descargada o bornes sulfatados,Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion,Top1=0.514 | Top2=0.316 | Top3=0.170,Toyota Corolla año 2015. presenta motor no arranca.,PROCEDIMIENTO: DIAGNÓSTICO DE BAJO VOLTAJE DEL SISTEMA ELÉCTRICO Y ALTERNADOR (DTC P0562),PERFIL DEL VEHÍCULO DECLARADO: Vehículo: Toyota Corolla 2015 | Placa: N/A  ---  🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal (51%):** Batería descargada o bornes sulfatados. - **Diagnóstico Diferencial:**    - *Hipótesis Principal (Batería descargada / bornes s,3438
CASE_100,f11_v2_case_100,1,Nissan Tiida 2012 bota refrigerante por el termostato,nissan tiida 2012 bota refrigerante por el termostato,completo,marca:Nissan; anio:2012,,,NO_DTC,nissan tiida 2012 bota refrigerante por el termostato,MOTOR,0.5935,Empaque de culata soplado o danado,Fuga en mangueras de refrigerante o radiador picado,Falla en termostato o motoventilador de radiador,Top1=0.594 | Top2=0.264 | Top3=0.142,nissan tiida 2012 bota refrigerante por el termostato,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE EMPAQUE DE CULATA (HUMO BLANCO / SOBRECALENTAMIENTO / DTC P0217),PERFIL DEL VEHÍCULO DECLARADO: Vehículo: Genérico | Placa: N/A  🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Empaque de culata soplado o dañado (59%). - **Diagnóstico Diferencial:**    - *Hipótesis Principal (Empaque de culata soplado - 59%):* Se manifiesta ,3214
CASE_100,f11_v2_case_100,2,"en el mismo Tiida, ahora no sube la ventana del copiloto","nissan tiida 2012 bota refrigerante por el termostato en el mismo tiida, ahora no sube la ventana del copiloto",completo,marca:Nissan; anio:2012,,,NO_DTC,"nissan tiida 2012 bota refrigerante por el termostato en el mismo tiida, ahora no sube la ventana del copiloto",CARROCERIA_NEUMATICA,0.8725,Elevalunas electrico o guaya de alzacristales rota o trabada,Falla en termostato o motoventilador de radiador,Empaque de culata soplado o danado,Top1=0.873 | Top2=0.083 | Top3=0.045,"nissan tiida 2012 bota refrigerante por el termostato en el mismo tiida, ahora no sube la ventana de","PROCEDIMIENTO: REPARACIÓN Y REEMPLAZO DE MOTOR ELEVALUNAS ELÉCTRICO, GUAYA Y ALZACRISTALES (LUNA O VIDRIO DE PUERTA TRABADO)",PERFIL DEL VEHÍCULO DECLARADO: Vehículo: Nissan Tiida 2012 | Placa: N/A  ---  🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Elevalunas eléctrico o guaya de alzacristales rota o trabada (87%). - **Diagnóstico Diferencial:** El reporte presenta dos fallas total,3336
CASE_101,f11_v2_case_101,1,Hyundai Accent 2016 tiene juego en la cremallera de dirección,hyundai accent 2016 tiene juego en la cremallera de dirección,completo,marca:Hyundai; anio:2016,,,NO_DTC,hyundai accent 2016 tiene juego en la cremallera de dirección,SUSPENSION_CHASIS,0.9889,Cremallera de direccion asistida con holgura o fuga,Falla electrica del cierre centralizado o actuador de puerta,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),Top1=0.989 | Top2=0.033 | Top3=0.017,hyundai accent 2016 tiene juego en la cremallera de dirección,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE CAJA DE DIRECCIÓN CREMALLERA ELECTRÓNICA Y ACOPLE FLEXIBLE (CHILLIDO / JUEGO EN CREMALLERA / DTC C1532),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal (98%):** Cremallera de dirección asistida con holgura o desgaste en componentes internos (acople flexible de la columna EPS o juego axial en la caja cremallera). * **Diagnóstico Diferencial:**    - *Frente a Hipótes,4466
CASE_101,f11_v2_case_101,2,listo ya cambié terminales en el Accent. Ahora el motor tironea con código P0301,Hyundai año 2016. presenta funcionamiento irregular / misfire. código de escáner P0301.,completo,marca:Hyundai; anio:2016; dtc_P0301:P0301; sintoma_funcionamiento_irregular___misfire:funcionamiento irregular / misfire,,,P0301,Hyundai año 2016. presenta funcionamiento irregular / misfire. código de escáner P0301.,MOTOR,0.9322,Falla en bujias o bobinas de encendido (misfire),Cuerpo de aceleracion o valvula IAC sucia,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),Top1=0.932 | Top2=0.044 | Top3=0.024,Hyundai año 2016. presenta funcionamiento irregular / misfire. código de escáner P0301.,PROCEDIMIENTO: CAMBIO DE BUJÍAS DE ENCENDIDO Y DIAGNÓSTICO DE MISFIRE (DTC P0300 / P0301),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Falla en bujías o bobinas de encendido (misfire) (93%), confirmada directamente por el código DTC P0301 (Cylinder 1 Misfire Detected). - **Diagnóstico Diferencial:**    - *Hipótesis Principal (93%):* Falla localiz",2982
CASE_102,f11_v2_case_102,1,Kia Rio 2018 chilla el collarín de embrague,kia rio 2018 chilla el collarín de embrague,completo,marca:Kia; anio:2018; modelo:Rio,,,NO_DTC,kia rio 2018 chilla el collarín de embrague,TRANSMISION,0.9459,Desgaste en collarin de empuje o crapodina de embrague,Falla en bombin o bomba hidraulica de embrague,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),Top1=0.946 | Top2=0.035 | Top3=0.019,kia rio 2018 chilla el collarín de embrague,PROCEDIMIENTO: DIAGNÓSTICO ACÚSTICO DIFERENCIAL Y SUSTITUCIÓN DE COLLARÍN DE EMPUJE O CRAPODINA HIDRÁULICA DE EMBRAGUE,PERFIL DEL VEHÍCULO DECLARADO: Vehículo: Genérico | Placa: N/A  🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Desgaste en collarín de empuje o crapodina de embrague (94%). - **Diagnóstico Diferencial:**    - *Hipótesis Principal (Collarín/Crapodina - 94%):* E,3542
CASE_102,f11_v2_case_102,2,"en el mismo Kia Rio, ahora prende testigo de ABS con código C0040","kia rio 2018 chilla el collarín de embrague en el mismo kia rio, ahora prende testigo de abs con código c0040",completo,marca:Kia; anio:2018; modelo:Rio; dtc_C0040:C0040,,,C0040,"kia rio 2018 chilla el collarín de embrague en el mismo kia rio, ahora prende testigo de abs con código c0040",TRANSMISION,0.8800,Desgaste en collarin de empuje o crapodina de embrague,Falla en sensor de velocidad de rueda ABS,Falla en bombin o bomba hidraulica de embrague,Top1=0.880 | Top2=0.078 | Top3=0.042,"kia rio 2018 chilla el collarín de embrague en el mismo kia rio, ahora prende testigo de abs con cód",PROCEDIMIENTO: PURGADO HIDRÁULICO DE MÓDULO DE CONTROL ABS Y DIAGNÓSTICO DE SENSORES DE RUEDA (DTC C0035 / C0040 / C1101),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  *   **Hipótesis Principal:** Desgaste en collarín de empuje o crapodina de embrague (88%). *   **Diagnóstico Diferencial:**      *   *Hipótesis Principal (Collarín de embrague):* Se manifiesta con un chirrido acústico o ruido metálico que ,3934
CASE_103,f11_v2_case_103,1,mi carro hace un ruido al acelerar,mi carro hace un ruido al acelerar,esperando_autopregunta,condicion_operacion:al acelerar bajo carga,,,NO_DTC,mi carro hace un ruido al acelerar,MOTOR,0.5746,Faja o cadena de distribucion destensada o con salto de punto,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),Juntas homocineticas o palieres danados,Top1=0.575 | Top2=0.250 | Top3=0.065,NOT_AVAILABLE,NOT_AVAILABLE,"🤖 🔍 Para confirmar el diagnóstico entre las principales hipótesis técnicas:  • 1️⃣ Sonido de cadena floja en la distribución, motor descalibrado o fuera de punto (Cadena / Correa de distribución) — 57% • 2️⃣ Pérdida de potencia, cascabeleo o sonido de matraca en la culata al acelerar (Sistema VVT / ",38
CASE_103,f11_v2_case_103,2,"no, me equivoqué, el ruido es cuando piso el freno","mi carro hace un ruido al acelerar. Aclaración técnica del mecánico: no, me equivoqué, el ruido es cuando piso el freno",completo,condicion_operacion:al acelerar bajo carga,,,NO_DTC,"mi carro hace un ruido al acelerar. Aclaración técnica del mecánico: no, me equivoqué, el ruido es cuando piso el freno",FRENOS,0.5933,Desgaste de pastillas y zapatas de freno,Discos de freno alabeados o desgastados,Falla en servofreno (booster) o linea de vacio,Top1=0.593 | Top2=0.264 | Top3=0.142,"mi carro hace un ruido al acelerar. Aclaración técnica del mecánico: no, me equivoqué, el ruido es c","PROCEDIMIENTO: COMPROBACIÓN DE VACÍO, VÁLVULA CHECK Y RETENCIÓN DEL SERVOFRENO BOOSTER","🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal:** Desgaste de pastillas y zapatas de freno (59%). * **Diagnóstico Diferencial:**    Dado que el mecánico corrigió el síntoma inicial e indicó que **el ruido o problema se manifiesta al pisar el freno**, debemos con",4209
CASE_104,f11_v2_case_104,1,humo blanco sale del motor,presenta humo blanco / ebullición refrigerante.,inicio,sintoma_humo_blanco___ebullición_refrigerante:humo blanco / ebullición refrigerante,,,NO_DTC,presenta humo blanco / ebullición refrigerante.,MOTOR,0.9923,Empaque de culata soplado o danado,Fuga en mangueras de refrigerante o radiador picado,Consumo de aceite por desgaste de anillos o retenes,Top1=0.992 | Top2=0.033 | Top3=0.017,presenta humo blanco / ebullición refrigerante.,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE EMPAQUE DE CULATA (HUMO BLANCO / SOBRECALENTAMIENTO / DTC P0217),PERFIL DEL VEHÍCULO DECLARADO: Vehículo: Genérico | Placa: N/A  🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Empaque de culata soplado o dañado (99%). Indicado por la presencia crítica de humo blanco denso y ebullición del refrigerante. - **Diagnóstico Difer,1
CASE_104,f11_v2_case_104,2,perdón quise decir humo negro con olor fuerte a bencina,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,completo,,,,NO_DTC,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,MOTOR,0.7307,Falla en sensor de oxigeno o mezcla rica,Falla en regulador de presion de combustible o diafragma roto,Fuga en mangueras de intercooler o turbocompresor danado,Top1=0.731 | Top2=0.175 | Top3=0.094,perdón quise decir humo negro por mezcla rica o combustion incompleta con olor fuerte a bencina,PROCEDIMIENTO: DIAGNÓSTICO DE SENSOR DE RELACIÓN AIRE/COMBUSTIBLE (A/F BANDA ANCHA) Y SONDA LAMBDA (DTC P0135 / P2195),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Falla en sensor de oxígeno o mezcla rica (73%). Se manifiesta con olor fuerte a combustible crudo y combustión incompleta (humo negro). - **Diagnóstico Diferencial:**    - *Hipótesis Principal (73%):* Sensor de ox,3776
CASE_105,f11_v2_case_105,1,suena un golpe seco adelante en la llanta derecha,presenta ruido anómalo.,inicio,sintoma_ruido_anómalo:ruido anómalo,,,NO_DTC,presenta ruido anómalo.,MOTOR,0.4361,Faja o cadena de distribucion destensada o con salto de punto,Desgaste de pastillas y zapatas de freno,Limpiaparabrisas o motor pluma quemado,Top1=0.436 | Top2=0.367 | Top3=0.197,presenta ruido anómalo.,PROCEDIMIENTO: DIAGNÓSTICO DE CORRELACIÓN CIGÜEÑAL Y ÁRBOL DE LEVAS (DTC P0016 / P0017),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial**  * **Hipótesis Principal:** Faja o cadena de distribución destensada o con salto de punto (43%). * **Diagnóstico Diferencial:**    Dado que el reporte inicial menciona únicamente un ""ruido anómalo"" sin datos de escaneo previos, es necesario",1
CASE_105,f11_v2_case_105,2,"no era adelante, me fijé bien y suena atrás en el tubo de escape","no era adelante, me fijé bien y suena atrás en el tubo de escape",completo,,,,NO_DTC,"no era adelante, me fijé bien y suena atrás en el tubo de escape",MOTOR,0.5096,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430),Empaque de culata soplado o danado,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,Top1=0.510 | Top2=0.319 | Top3=0.172,"no era adelante, me fijé bien y suena atrás en el tubo de escape",PROCEDIMIENTO: DIAGNÓSTICO DE CONTRAPRESIÓN DE ESCAPE Y CATALIZADOR TAPONADO (DTC P0420 / P0430 / AUTO AMARRADO EN PISTA),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** * **Hipótesis Principal:** Convertidor catalítico ineficiente u obstruido (DTC P0420 / P0430) (50%). * **Diagnóstico Diferencial:**    - **Hipótesis Principal (Catalizador obstruido):** Se manifiesta con pérdida de potencia o sensación de m,3578
CASE_106,f11_v2_case_106,1,pensé que no prendía por gasolina pero sí hay presión en rampa,pensé que no prendía por gasolina pero sí hay presión en rampa,completo,combustible:Gasolina,,,NO_DTC,pensé que no prendía por gasolina pero sí hay presión en rampa,MOTOR,0.9923,Bomba de gasolina quemada o con baja presion,Falla en regulador de presion de combustible o diafragma roto,Falla en sensor de oxigeno o mezcla rica,Top1=0.992 | Top2=0.033 | Top3=0.017,pensé que no prendía por gasolina pero sí hay presión en rampa,PROCEDIMIENTO: DIAGNÓSTICO DE PRESIÓN DE COMBUSTIBLE Y CAÍDA DE CAUDAL BAJO CARGA (DTC P0087 / TIRONEO AL EXIGIR ACELERACIÓN),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal (99%):** Bomba de gasolina con baja presión o deficiencia en el suministro de caudal. Aunque el usuario reporta que ""sí hay presión en rampa"", una lectura estática engañosa puede desaparecer drásticamente bajo demand",3775
CASE_106,f11_v2_case_106,2,el problema real es que no hay chispa en ninguna bujía,pensé que no prendía por gasolina pero sí hay presión en rampa el problema real es que no hay chispa en ninguna bujía,completo,combustible:Gasolina,,,NO_DTC,pensé que no prendía por gasolina pero sí hay presión en rampa el problema real es que no hay chispa en ninguna bujía,MOTOR,0.6786,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),Bomba de gasolina quemada o con baja presion,Falla en bujias o bobinas de encendido (misfire),Top1=0.679 | Top2=0.209 | Top3=0.112,pensé que no prendía por gasolina pero sí hay presión en rampa el problema real es que no hay chispa,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE SENSOR DE POSICIÓN DE CIGÜEÑAL CKP Y LEVAS CMP (DTC P0335 / P0340),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Falla en sensor de posición de cigüeñal (CKP) o árbol de levas (CMP) (67%). - **Diagnóstico Diferencial:**    - *Hipótesis Principal (67%):* Falla en sensor CKP/CMP. El síntoma clásico es la ausencia total de chis,3190
