id_grupo,tamano,clase_objetivo,n_clases_distintas,split_asignado,ejemplo_texto
G-ORIG-2785,1,Falla en termostato o motoventilador de radiador,1,DEV,El motor se sobrecalienta rápidamente después de arrancar. sobrecalentamiento rapido
G-ORIG-2786,2,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,Humo negro constante y consumo elevado.
G-ORIG-2787,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,Humo negro constante y consumo elevado. humo negro constante
G-ORIG-2788,2,Amortiguadores reventados o bujes de suspension gastados,1,TRAIN,Golpeteo fuerte en la parte delantera al pasar topes.
G-ORIG-2789,1,Amortiguadores reventados o bujes de suspension gastados,1,TRAIN,Golpeteo fuerte en la parte delantera al pasar topes. golpeteo topes
G-ORIG-2790,1,Llantas desbalanceadas o desalineadas,1,DEV,Vibración constante en el volante a partir de cierta velocidad.
G-ORIG-2791,1,Llantas desbalanceadas o desalineadas,1,DEV,Vibración constante en el volante a partir de cierta velocidad. vibracion volante constante
G-ORIG-2792,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,Olor a gasolina alrededor del auto incluso cuando está apagado.
G-ORIG-2793,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,Olor a gasolina alrededor del auto incluso cuando está apagado. olor gasolina exterior
G-ORIG-2794,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Falla intermitente que aparece solo cuando el motor está completamente caliente.
G-ORIG-2795,1,Falla en bujias o bobinas de encendido (misfire),1,DEV,Falla intermitente que aparece solo cuando el motor está completamente caliente. falla intermitente caliente
G-ORIG-2796,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,El auto tarda en responder al acelerador (sensación de delay).
G-ORIG-2797,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,El auto tarda en responder al acelerador (sensación de delay). aceleracion retrasada
G-ORIG-2798,1,Faja o cadena de distribucion destensada o con salto de punto,1,DEV,Chillido de correa al arrancar en frío o en días húmedos.
G-ORIG-2799,1,Faja o cadena de distribucion destensada o con salto de punto,1,TRAIN,Chillido de correa al arrancar en frío o en días húmedos. ruido correa
G-ORIG-2800,1,Disco de embrague desgastado o patinando,1,TRAIN,Vibración al momento de soltar el embrague para arrancar.
G-ORIG-2801,1,Disco de embrague desgastado o patinando,1,TRAIN,Vibración al momento de soltar el embrague para arrancar. vibracion embrague
G-ORIG-2802,1,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,Se queman fusibles de forma repetida en un mismo circuito.
G-ORIG-2803,1,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,Se queman fusibles de forma repetida en un mismo circuito. fusibles queman
G-ORIG-2804,2,Desgaste de pastillas y zapatas de freno,1,TRAIN,Ruido de metal contra metal al frenar.
G-ORIG-2805,1,Desgaste de pastillas y zapatas de freno,1,TRAIN,Ruido de metal contra metal al frenar. ruido metal metal
G-ORIG-2806,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,DEV,El compresor del A/C no prende nunca.
G-ORIG-2807,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,DEV,El compresor del A/C no prende nunca. compresor no prende
G-ORIG-2808,1,Falla en sensor de oxigeno o mezcla rica,1,DEV,Check Engine con código P0420 (eficiencia de catalizador).
G-ORIG-2809,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,Check Engine con código P0420 (eficiencia de catalizador). codigo P0420
G-ORIG-2810,1,Baja presion de aceite o bomba de aceite defectuosa,1,TRAIN,Fuga de aceite visible en la parte baja o delantera del motor.
G-ORIG-2811,1,Baja presion de aceite o bomba de aceite defectuosa,1,DEV,Fuga de aceite visible en la parte baja o delantera del motor. fuga aceite
G-ORIG-2812,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,El auto se ahoga en aceleraciones fuertes y tiene poca potencia en alta.
G-ORIG-2813,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,El auto se ahoga en aceleraciones fuertes y tiene poca potencia en alta. presion baja
G-ORIG-2814,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Falla y vibración que mejora al mover los cables de bujía.
G-ORIG-2815,1,Falla en bujias o bobinas de encendido (misfire),1,DEV,Falla y vibración que mejora al mover los cables de bujía. cables bujia
G-ORIG-2816,1,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,"Ruido de quejido al girar el volante, más en frío."
G-ORIG-2817,1,Cremallera de direccion asistida con holgura o fuga,1,DEV,"Ruido de quejido al girar el volante, más en frío. ruido direccion"
G-ORIG-2818,2,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,El escape se escucha mucho más fuerte de lo normal.
G-ORIG-2819,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,El escape se escucha mucho más fuerte de lo normal. sonido escape fuerte
G-ORIG-2820,1,Alternador defectuoso o placa de diodos quemada,1,DEV,El radio y otros sistemas se apagan o reinician mientras se maneja.
G-ORIG-2821,1,Alternador defectuoso o placa de diodos quemada,1,TRAIN,El radio y otros sistemas se apagan o reinician mientras se maneja. radio se apaga
G-ORIG-2822,1,Falla en sensor de velocidad de rueda ABS,1,TRAIN,Se enciende la luz de ABS sin razón aparente.
G-ORIG-2823,1,Falla en sensor de velocidad de rueda ABS,1,TRAIN,Se enciende la luz de ABS sin razón aparente. abs enciende
G-ORIG-2824,1,Falla en termostato o motoventilador de radiador,1,TRAIN,El ventilador del radiador está siempre encendido.
G-ORIG-2825,1,Falla en termostato o motoventilador de radiador,1,TRAIN,El ventilador del radiador está siempre encendido. ventilador siempre on
G-ORIG-2826,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Desgaste irregular de las llantas (de un solo lado o en forma de dientes).
G-ORIG-2827,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Desgaste irregular de las llantas (de un solo lado o en forma de dientes). desgaste irregular
G-ORIG-2828,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,Código P0300 pero no se siente falla evidente de cilindro.
G-ORIG-2829,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,Código P0300 pero no se siente falla evidente de cilindro. codigo P0300 sin falla clara
G-ORIG-2830,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,Pérdida de potencia general y consumo de aceite. Prueba de compresión baja en un cilindro.
G-ORIG-2831,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,Pérdida de potencia general y consumo de aceite. Prueba de compresión baja en un cilindro. compresion baja
G-ORIG-2832,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,Olor fuerte a vapores de gasolina dentro y fuera del auto.
G-ORIG-2833,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,Olor fuerte a vapores de gasolina dentro y fuera del auto. vapores gasolina
G-ORIG-2834,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Falla general de encendido sin códigos de cilindro específico.
G-ORIG-2835,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Falla general de encendido sin códigos de cilindro específico. modulo encendido
G-ORIG-2836,1,Disco de embrague desgastado o patinando,1,TRAIN,Patina ligeramente en 4ta y 5ta a alta velocidad.
G-ORIG-2837,1,Disco de embrague desgastado o patinando,1,TRAIN,Patina ligeramente en 4ta y 5ta a alta velocidad. patina suave
G-ORIG-2838,1,Bateria descargada o bornes sulfatados,1,DEV,A veces arranca normal y a veces solo hace click.
G-ORIG-2839,1,Bateria descargada o bornes sulfatados,1,DEV,A veces arranca normal y a veces solo hace click. arranque intermitente
G-ORIG-2840,2,Desgaste de pastillas y zapatas de freno,1,TRAIN,El freno de mano no sostiene el auto en pendientes.
G-ORIG-2841,1,Desgaste de pastillas y zapatas de freno,1,TRAIN,El freno de mano no sostiene el auto en pendientes. freno mano no sostiene
G-ORIG-2842,2,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,El A/C enfria muy poco aunque el compresor trabaja.
G-ORIG-2843,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,El A/C enfria muy poco aunque el compresor trabaja. enfria poco
G-ORIG-2844,1,Falla en bujias o bobinas de encendido (misfire),1,DEV,Check Engine + a veces no arranca o arranca con dificultad.
G-ORIG-2845,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Check Engine + a veces no arranca o arranca con dificultad. sensor arbol levas
G-ORIG-2846,1,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,Ruido de rodamientos o silbido proveniente de la bomba de agua.
G-ORIG-2847,1,Fuga en mangueras de refrigerante o radiador picado,1,DEV,Ruido de rodamientos o silbido proveniente de la bomba de agua. ruido bomba agua
G-ORIG-2848,2,Llantas desbalanceadas o desalineadas,1,TRAIN,El auto se desvía solo hacia un lado en carretera recta.
G-ORIG-2849,1,Llantas desbalanceadas o desalineadas,1,TRAIN,El auto se desvía solo hacia un lado en carretera recta. auto se desvia
G-ORIG-2850,2,Llantas desbalanceadas o desalineadas,1,TRAIN,Golpe o ruido rítmico que aumenta con la velocidad.
G-ORIG-2851,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Golpe o ruido rítmico que aumenta con la velocidad. golpe en llanta
G-ORIG-2852,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,Pérdida progresiva de potencia y a veces se apaga en marcha.
G-ORIG-2853,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,Pérdida progresiva de potencia y a veces se apaga en marcha. filtro tapado
G-ORIG-2854,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Vibración y falla después de cambiar bujías (si se instalaron incorrectas).
G-ORIG-2855,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Vibración y falla después de cambiar bujías (si se instalaron incorrectas). bujias incorrectas
G-ORIG-2856,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,Consumo de aceite + presión excesiva en el motor (empaques empujan aceite).
G-ORIG-2857,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,Consumo de aceite + presión excesiva en el motor (empaques empujan aceite). PCV falla
G-ORIG-2858,1,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,"Fallas eléctricas intermitentes (luces, sensores, etc.)."
G-ORIG-2859,1,Falla electrica del cierre centralizado o actuador de puerta,1,DEV,"Fallas eléctricas intermitentes (luces, sensores, etc.). cortocircuito intermitente"
G-ORIG-2860,1,Desgaste de pastillas y zapatas de freno,1,TRAIN,Luz de freno encendida y nivel de líquido bajo sin fugas visibles.
G-ORIG-2861,1,Desgaste de pastillas y zapatas de freno,1,DEV,Luz de freno encendida y nivel de líquido bajo sin fugas visibles. liquido freno bajo
G-ORIG-2862,1,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,El sistema pierde presión y se calienta. Se ve refrigerante en el depósito de expansión.
G-ORIG-2863,1,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,El sistema pierde presión y se calienta. Se ve refrigerante en el depósito de expansión. tapa radiador
G-ORIG-2864,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,"Tironeo, consumo alto y a veces códigos de mezcla."
G-ORIG-2865,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,"Tironeo, consumo alto y a veces códigos de mezcla. MAF sucio"
G-ORIG-2866,1,Baja presion de aceite o bomba de aceite defectuosa,1,TRAIN,Fuga de aceite en la parte superior del motor (cerca de las tapas de punterías).
G-ORIG-2867,1,Baja presion de aceite o bomba de aceite defectuosa,1,TRAIN,Fuga de aceite en la parte superior del motor (cerca de las tapas de punterías). empaque punta cabeza
G-ORIG-2868,2,Falla en bombin o bomba hidraulica de embrague,1,DEV,Ruido en punto muerto que desaparece al pisar el embrague.
G-ORIG-2869,1,Falla en bombin o bomba hidraulica de embrague,1,TRAIN,Ruido en punto muerto que desaparece al pisar el embrague. ruido en punto muerto
G-ORIG-2870,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Vibración que se siente más en el asiento que en el volante a cierta velocidad.
G-ORIG-2871,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Vibración que se siente más en el asiento que en el volante a cierta velocidad. balanceo dinamico
G-ORIG-2872,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Vibración y pérdida de potencia que aparece solo cuando el motor está completamente caliente.
G-ORIG-2873,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,Vibración y pérdida de potencia que aparece solo cuando el motor está completamente caliente. vibracion caliente perdida potencia
G-ORIG-2874,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,"Después de calentar y apagar el auto, al rato cuesta mucho arrancar y sale olor fuerte a gasolina."
G-ORIG-2875,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,"Después de calentar y apagar el auto, al rato cuesta mucho arrancar y sale olor fuerte a gasolina. arranque dificil caliente olor gasolina"
G-ORIG-2876,1,Cuerpo de aceleracion o valvula IAC sucia,1,DEV,Tironeo en aceleraciones suaves y medias. A veces Check Engine intermitente.
G-ORIG-2877,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,Tironeo en aceleraciones suaves y medias. A veces Check Engine intermitente. tironeo aceleracion suave
G-ORIG-2878,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,Cascabeleo metálico cuando se acelera con carga y el motor está caliente.
G-ORIG-2879,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,DEV,Cascabeleo metálico cuando se acelera con carga y el motor está caliente. cascabeleo carga
G-ORIG-2880,1,Bateria descargada o bornes sulfatados,1,TRAIN,Solo hace un click fuerte al intentar arrancar. Luces normales.
G-ORIG-2881,1,Bateria descargada o bornes sulfatados,1,TRAIN,Solo hace un click fuerte al intentar arrancar. Luces normales. click arranque
G-ORIG-2882,1,Fuga hidraulica o aire en el sistema de frenos,1,TRAIN,El pedal de freno se hunde poco a poco si se mantiene presionado.
G-ORIG-2883,1,Fuga hidraulica o aire en el sistema de frenos,1,TRAIN,El pedal de freno se hunde poco a poco si se mantiene presionado. pedal hunde
G-ORIG-2884,1,Falla en termostato o motoventilador de radiador,1,TRAIN,Se calienta solo en tráfico lento o detenido. En movimiento la temperatura baja.
G-ORIG-2885,1,Falla en termostato o motoventilador de radiador,1,TRAIN,Se calienta solo en tráfico lento o detenido. En movimiento la temperatura baja. calienta trafico
G-ORIG-2886,1,Consumo de aceite por desgaste de anillos o retenes,1,DEV,Humo azul más notorio al acelerar + consumo de aceite.
G-ORIG-2887,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,Humo azul más notorio al acelerar + consumo de aceite. humo azul acelerar
G-ORIG-2888,1,Juntas homocineticas o palieres danados,1,TRAIN,Clic o chasquido al girar completamente el volante en maniobras de estacionamiento.
G-ORIG-2889,1,Juntas homocineticas o palieres danados,1,TRAIN,Clic o chasquido al girar completamente el volante en maniobras de estacionamiento. clic estacionar
G-ORIG-2890,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Vibración en el volante solo en un rango específico de velocidad (ej. 95-120 km/h).
G-ORIG-2891,1,Llantas desbalanceadas o desalineadas,1,TRAIN,Vibración en el volante solo en un rango específico de velocidad (ej. 95-120 km/h). vibracion rango velocidad
G-ORIG-2892,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,Falta clara de fuerza en subidas y con el vehículo cargado. Empeora con poca gasolina.
G-ORIG-2893,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,Falta clara de fuerza en subidas y con el vehículo cargado. Empeora con poca gasolina. falta fuerza subidas
G-ORIG-2894,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,El motor falla y se pone inestable solo cuando llueve o hay alta humedad.
G-ORIG-2895,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,El motor falla y se pone inestable solo cuando llueve o hay alta humedad. falla lluvia
G-ORIG-2896,1,Cuerpo de aceleracion o valvula IAC sucia,1,DEV,Ralentí irregular que sube y baja. A veces se apaga en detenido.
G-ORIG-2897,1,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,Ralentí irregular que sube y baja. A veces se apaga en detenido. ralenti irregular
G-ORIG-2898,1,Faja o cadena de distribucion destensada o con salto de punto,1,DEV,Ruido fuerte de cadena al arrancar en frío. Desaparece después de unos segundos.
G-ORIG-2899,1,Faja o cadena de distribucion destensada o con salto de punto,1,DEV,Ruido fuerte de cadena al arrancar en frío. Desaparece después de unos segundos. ruido cadena arranque
G-ORIG-2900,1,Disco de embrague desgastado o patinando,1,DEV,"El embrague patina al acelerar fuerte, especialmente en 3ra y 4ta."
G-ORIG-2901,1,Disco de embrague desgastado o patinando,1,DEV,"El embrague patina al acelerar fuerte, especialmente en 3ra y 4ta. patina aceleracion"
