id,sintoma,falla,codigo_falla,sistema,subcomponente,requiere_escaner,prueba_sugerida,codigo_dtc,origen_dato,grupo_origen,estado_revision,validado_mecanico
1646,Revisión técnica: manejando de noche con faros encendidos se nota que las luces del tablero y faros bajan su intensidad o parpadean y además con placa de diodos abierta.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-01-03,solo_experimento,NO
1647,"Al acelerar en pista rápida, las luces del tablero y faros bajan su intensidad o parpadean, y al apagar el carro ya no volvió a prender por falta de carga.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-01-00,solo_experimento,NO
1648,Revisión técnica: de repente en plena marcha se nota que la radio se reinicia sola y las agujas se caen y además registrando voltaje menor a 12V con el motor en marcha.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-02-02-01,solo_experimento,NO
1649,"De repente en plena marcha, la radio se reinicia sola y las agujas se caen, con placa de diodos abierta.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-02-02-03,solo_experimento,NO
1650,"Maestro, se encendió el testigo rojo de la batería en el panel manejando de noche con faros encendidos. Pasa que registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-00-01,solo_experimento,NO
1651,"Manejando de noche con faros encendidos, el carro se apaga en marcha, y al apagar el carro ya no volvió a prender por falta de carga.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-00,solo_experimento,NO
1652,Revisión técnica: al acelerar en pista rápida se nota que el carro se apaga en marcha y además con olor a barniz quemado en el alternador.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-03-02,solo_experimento,NO
1653,"Al acelerar en pista rápida, la radio se reinicia sola y las agujas se caen, registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-02-01,solo_experimento,NO
1654,"Maestro, las luces del tablero y faros bajan su intensidad o parpadean de repente en plena marcha. Pasa que y al apagar el carro ya no volvió a prender por falta de carga.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-02-01-00,solo_experimento,NO
1655,"Maestro, las luces del tablero y faros bajan su intensidad o parpadean al encender los accesorios. Pasa que con placa de diodos abierta.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-03,solo_experimento,NO
1656,"Manejando de noche con faros encendidos, el carro se apaga en marcha, con placa de diodos abierta.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-03,solo_experimento,NO
1657,"Al probar el auto: al encender los accesorios, las luces del tablero y faros bajan su intensidad o parpadean; el cliente indica que registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-01,solo_experimento,NO
1658,"Mire: Las luces del tablero y faros bajan su intensidad o parpadean al encender los accesorios, sobre todo con placa de diodos abierta.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-03,solo_experimento,NO
1659,"Mire: El carro se apaga en marcha al acelerar en pista rápida, sobre todo registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-03-01,solo_experimento,NO
1660,"Maestro, las luces del tablero y faros bajan su intensidad o parpadean de repente en plena marcha. Pasa que con olor a barniz quemado en el alternador.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-02-01-02,solo_experimento,NO
1661,"Maestro, se encendió el testigo rojo de la batería en el panel manejando de noche con faros encendidos. Pasa que con olor a barniz quemado en el alternador.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-00-02,solo_experimento,NO
1662,Revisión técnica: manejando de noche con faros encendidos se nota que el carro se apaga en marcha y además con placa de diodos abierta.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-03,solo_experimento,NO
1663,"Mire: La radio se reinicia sola y las agujas se caen al acelerar en pista rápida, sobre todo registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-02-01,solo_experimento,NO
1664,"Al acelerar en pista rápida, las luces del tablero y faros bajan su intensidad o parpadean, registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-01-01,solo_experimento,NO
1665,"Al probar el auto: al encender los accesorios, el carro se apaga en marcha; el cliente indica que registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-03-01,solo_experimento,NO
1666,"Al encender los accesorios, el carro se apaga en marcha, con olor a barniz quemado en el alternador.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-03-02,solo_experimento,NO
1667,"Mire: Las luces del tablero y faros bajan su intensidad o parpadean al encender los accesorios, sobre todo registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-01,solo_experimento,NO
1668,"Al probar el auto: al encender los accesorios, las luces del tablero y faros bajan su intensidad o parpadean; el cliente indica que registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-01,solo_experimento,NO
1669,"Manejando de noche con faros encendidos, el carro se apaga en marcha, y al apagar el carro ya no volvió a prender por falta de carga.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-00,solo_experimento,NO
1670,"Al probar el auto: al encender los accesorios, se encendió el testigo rojo de la batería en el panel; el cliente indica que con placa de diodos abierta.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-00-03,solo_experimento,NO
1671,Revisión técnica: al encender los accesorios se nota que el carro se apaga en marcha y además y al apagar el carro ya no volvió a prender por falta de carga.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-03-00,solo_experimento,NO
1672,"Al probar el auto: al encender los accesorios, las luces del tablero y faros bajan su intensidad o parpadean; el cliente indica que y al apagar el carro ya no volvió a prender por falta de carga.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-01-00,solo_experimento,NO
1673,"Maestro, el carro se apaga en marcha manejando de noche con faros encendidos. Pasa que registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-01,solo_experimento,NO
1674,"De repente en plena marcha, la radio se reinicia sola y las agujas se caen, registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-02-02-01,solo_experimento,NO
1675,"Maestro, el carro se apaga en marcha manejando de noche con faros encendidos. Pasa que con olor a barniz quemado en el alternador.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-00-03-02,solo_experimento,NO
1676,Revisión técnica: al encender los accesorios se nota que se encendió el testigo rojo de la batería en el panel y además con placa de diodos abierta.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-00-03,solo_experimento,NO
1677,"Mire: El carro se apaga en marcha al acelerar en pista rápida, sobre todo registrando voltaje menor a 12V con el motor en marcha.",Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-01-03-01,solo_experimento,NO
1678,Revisión técnica: al encender los accesorios se nota que se encendió el testigo rojo de la batería en el panel y además y al apagar el carro ya no volvió a prender por falta de carga.,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico,Alternador y carga,NO,Medición con multímetro de voltaje de carga en bornes (13.8V a 14.4V) bajo carga de luces y aire acondicionado,P0562,sintetico_aumentado,AUG-024-03-00-00,solo_experimento,NO
