id,clase_objetivo,macro_sistema,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L07-0210,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L1,APROBADO,CONFORME,0.2591,0.2493,TRAIN,,NO,
F10-L07-0211,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.2172,0.1788,DEV_60,,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG
F10-L07-0212,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.23,0.1918,TRAIN,P0840,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG
F10-L07-0213,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.201,0.3383,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0214,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.2265,0.1295,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0215,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1334,0.2343,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0216,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1893,0.2162,TRAIN,,NO,
F10-L07-0217,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.2591,0.2229,TRAIN,P0914,NO,
F10-L07-0218,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1355,0.1444,TRAIN,,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG
F10-L07-0219,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1866,0.285,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0220,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1883,0.2835,TRAIN,,NO,
F10-L07-0221,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1576,0.1272,TRAIN,P1818,SI,Disco de embrague desgastado o patinando
F10-L07-0222,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1197,0.1387,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0223,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1459,0.154,TRAIN,,NO,
F10-L07-0224,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1219,0.1228,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0225,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L2,APROBADO,CONFORME,0.1064,0.1253,TRAIN,,NO,
F10-L07-0226,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1806,0.1293,TRAIN,P0845,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG
F10-L07-0227,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1783,0.1043,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0228,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.166,0.1246,TRAIN,P1607,NO,
F10-L07-0229,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.2197,0.1291,TRAIN,P0914,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0230,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.2219,0.1311,TRAIN,,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG
F10-L07-0231,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.201,0.1705,TRAIN,P0942,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0232,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1192,0.0967,TRAIN,P1773,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0233,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.2178,0.1402,FIELD_60,P0845,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0234,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1256,0.1207,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0235,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1266,0.1238,TRAIN,P0840,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0236,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1709,0.2208,TRAIN,,NO,
F10-L07-0237,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.103,0.0991,TRAIN,,NO,
F10-L07-0238,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1145,0.0925,TRAIN,,NO,
F10-L07-0239,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1054,0.1046,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0240,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),TRANSMISION,L3,APROBADO,CONFORME,0.1422,0.1323,TRAIN,,NO,
F10-L07-0241,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.6615,0.3918,FIELD_60,,NO,
F10-L07-0242,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.2567,0.213,TRAIN,,NO,
F10-L07-0243,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.221,0.209,TRAIN,,NO,
F10-L07-0244,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.2728,0.2599,TRAIN,,NO,
F10-L07-0245,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.2065,0.1462,TRAIN,,NO,
F10-L07-0246,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.2337,0.3571,TRAIN,,NO,
F10-L07-0247,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.1982,0.1649,TRAIN,,NO,
F10-L07-0248,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.3264,0.133,TRAIN,,NO,
F10-L07-0249,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.3079,0.2392,TRAIN,,NO,
F10-L07-0250,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L1,APROBADO,CONFORME,0.2187,0.1342,TRAIN,,NO,
F10-L07-0251,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.2087,0.2735,DEV_60,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0252,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1638,0.1544,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0253,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.2999,0.1616,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0254,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.2457,0.1371,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0255,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.211,0.2751,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0256,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.105,0.1747,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0257,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1305,0.114,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0258,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.2394,0.1446,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0259,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1502,0.1566,TRAIN,,NO,
F10-L07-0260,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1778,0.0786,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0261,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.132,0.2226,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0262,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1388,0.1216,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0263,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.2059,0.1231,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0264,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.1499,0.0917,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0265,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L2,APROBADO,CONFORME,0.118,0.1245,TRAIN,,NO,
F10-L07-0266,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.2087,0.1872,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0267,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1584,0.1304,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0268,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1673,0.1104,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0269,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.0918,0.1176,TEST_100,,SI,Disco de embrague desgastado o patinando
F10-L07-0270,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.2214,0.1577,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0271,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1249,0.1048,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0272,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1801,0.1397,TRAIN,,NO,
F10-L07-0273,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1838,0.1185,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0274,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1414,0.1757,TRAIN,,NO,
F10-L07-0275,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.2533,0.1721,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0276,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1518,0.1004,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0277,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1514,0.0973,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0278,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1378,0.1341,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0279,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.1559,0.1198,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0280,Desgaste en collarin de empuje o crapodina de embrague,TRANSMISION,L3,APROBADO,CONFORME,0.2831,0.0898,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0281,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2419,0.3071,TRAIN,,NO,
F10-L07-0282,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2328,0.2059,TRAIN,,NO,
F10-L07-0283,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.3075,0.2433,TRAIN,,NO,
F10-L07-0284,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2524,0.2542,TRAIN,,NO,
F10-L07-0285,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2662,0.2277,TRAIN,,NO,
F10-L07-0286,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2979,0.1337,TRAIN,,NO,
F10-L07-0287,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2328,0.2427,TRAIN,,NO,
F10-L07-0288,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2419,0.2284,TRAIN,,NO,
F10-L07-0289,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2689,0.4623,TRAIN,,NO,
F10-L07-0290,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L1,APROBADO,CONFORME,0.2052,0.2062,TRAIN,,NO,
F10-L07-0291,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.3075,0.2786,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0292,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2419,0.2495,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L07-0293,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2662,0.1299,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0294,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2026,0.1396,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L07-0295,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2123,0.1407,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0296,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.1705,0.187,TRAIN,,NO,
F10-L07-0297,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2444,0.1598,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0298,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2009,0.1642,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0299,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.3077,0.2042,DEV_60,,SI,Disco de embrague desgastado o patinando
F10-L07-0300,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.1963,0.1528,TRAIN,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0301,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.2256,0.1766,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0302,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.1598,0.1842,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0303,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.211,0.248,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0304,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.168,0.1492,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L07-0305,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L2,APROBADO,CONFORME,0.1563,0.1402,TRAIN,,NO,
F10-L07-0306,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1871,0.1866,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0307,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.2026,0.1226,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L07-0308,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1352,0.1113,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0309,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.2256,0.1282,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0310,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.3077,0.2764,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0311,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1963,0.1103,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0312,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1598,0.1493,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0313,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1738,0.1335,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0314,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1316,0.1113,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L07-0315,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1117,0.1769,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0316,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.2187,0.095,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0317,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1817,0.0984,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0318,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.155,0.1195,TRAIN,,SI,Desgaste en collarin de empuje o crapodina de embrague
F10-L07-0319,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.1384,0.1331,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0320,Rodajes de transmision manual o eje primario gastados,TRANSMISION,L3,APROBADO,CONFORME,0.2831,0.0904,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L08-0001,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.3076,0.357,TRAIN,,NO,
F10-L08-0002,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.154,0.1988,TRAIN,,NO,
F10-L08-0003,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.1979,0.1813,TRAIN,,NO,
F10-L08-0004,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.1857,0.2554,TRAIN,,NO,
F10-L08-0005,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.1705,0.1681,TEST_100,,NO,
F10-L08-0006,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.3264,0.1414,TRAIN,,NO,
F10-L08-0007,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.1603,0.2356,TRAIN,,NO,
F10-L08-0008,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.2613,0.2564,TRAIN,,NO,
F10-L08-0009,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.2902,0.2532,TRAIN,,NO,
F10-L08-0010,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L1,APROBADO,CONFORME,0.3018,0.3279,TRAIN,,NO,
F10-L08-0011,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1996,0.2206,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0012,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1176,0.27,TEST_100,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L08-0013,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1768,0.1616,TRAIN,,SI,Cremallera de direccion asistida con holgura o fuga
F10-L08-0014,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1427,0.1447,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L08-0015,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1857,0.1798,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L08-0016,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1388,0.108,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L08-0017,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.101,0.1383,FIELD_60,,SI,Cremallera de direccion asistida con holgura o fuga
F10-L08-0018,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1016,0.2011,TRAIN,,SI,Cremallera de direccion asistida con holgura o fuga
F10-L08-0019,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.2507,0.154,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0020,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1276,0.1381,DEV_60,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0021,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L2,APROBADO,CONFORME,0.1032,0.0996,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
